employee_id,employee_number,first_name,last_name,email,phone,gender,date_of_birth,job_id,department,grade_code,manager_id,location_city,location_country,employment_status,employment_type,hire_date,termination_date,current_salary,currency
EMP0505,E100505,Emma,Smith,emma.smith505@corp.example.com,+1-287-713-8915,non_binary,2000-08-03,JOB0505,Security,G02,EMP0092,Chicago,US,retired,part_time,2016-09-18,,69735.84,USD
EMP0506,E100506,Jackson,Davis,jackson.davis506@corp.example.com,+1-201-248-1362,female,1987-08-25,JOB0506,Marketing,G01,EMP0455,London,UK,terminated,contract,2021-07-27,2023-02-12,54420.27,GBP
EMP0507,E100507,Liam,Moore,liam.moore507@corp.example.com,+1-983-533-1709,male,2001-02-18,JOB0507,Sales,G05,EMP0281,Hyderabad,IN,active,contract,2015-05-23,,34150.36,INR
EMP0508,E100508,Omar,Thomas,omar.thomas508@corp.example.com,+1-550-215-8915,male,1989-11-17,JOB0508,Data,G06,EMP0640,San Francisco,US,on_leave,full_time,2026-06-26,,122635.40,USD
EMP0509,E100509,Isabella,Robinson,isabella.robinson509@corp.example.com,+1-392-487-1992,male,1989-09-24,JOB0509,Product,G11,EMP0655,Chicago,US,active,intern,2024-06-22,,187348.95,USD
EMP0510,E100510,Grace,Ramirez,grace.ramirez510@corp.example.com,+1-310-906-4940,male,1984-02-19,JOB0510,Customer Success,G09,EMP0180,Atlanta,US,active,full_time,2015-01-06,,164115.88,USD
EMP0511,E100511,Noah,Hernandez,noah.hernandez511@corp.example.com,+1-673-372-5459,non_binary,1980-06-26,JOB0511,Legal,G11,EMP0831,Bengaluru,IN,active,intern,2024-12-06,,57495.16,INR
EMP0512,E100512,Alexander,Rodriguez,alexander.rodriguez512@corp.example.com,+1-758-481-3201,non_binary,1994-04-26,JOB0512,Data,G02,EMP0388,Dallas,US,terminated,intern,2020-10-25,2026-03-25,74192.72,USD
EMP0513,E100513,Arjun,Smith,arjun.smith513@corp.example.com,+1-838-807-6112,non_binary,1974-02-07,JOB0513,Marketing,G05,EMP0231,Chicago,US,on_leave,intern,2020-11-09,,108247.18,USD
EMP0514,E100514,Daniel,Martinez,daniel.martinez514@corp.example.com,+1-873-547-5435,male,1987-08-15,JOB0514,Product,G07,EMP0094,Denver,US,terminated,intern,2021-07-18,2024-07-29,140004.34,USD
EMP0515,E100515,Priya,Clark,priya.clark515@corp.example.com,+1-756-842-2563,female,1969-02-24,JOB0515,IT,G03,EMP0955,Hyderabad,IN,active,part_time,2019-07-05,,26259.17,INR
EMP0516,E100516,Priya,Taylor,priya.taylor516@corp.example.com,+1-839-927-3217,prefer_not_to_say,2002-10-14,JOB0516,Data,G04,EMP0692,Chicago,US,on_leave,part_time,2022-08-09,,97291.14,USD
EMP0517,E100517,Mateo,White,mateo.white517@corp.example.com,+1-659-429-6620,male,2003-08-07,JOB0517,IT,G12,EMP0130,San Francisco,US,active,full_time,2023-11-13,,201340.23,USD
EMP0518,E100518,Noah,Patel,noah.patel518@corp.example.com,+1-385-463-3995,prefer_not_to_say,1968-10-07,JOB0518,Product,G01,EMP0564,Hyderabad,IN,active,full_time,2020-11-29,,18656.28,INR
EMP0519,E100519,Elijah,Nguyen,elijah.nguyen519@corp.example.com,+1-565-472-3934,male,1968-07-28,JOB0519,Finance,G09,EMP0028,San Francisco,US,active,intern,2019-01-11,,165059.01,USD
EMP0520,E100520,Sebastian,Sanchez,sebastian.sanchez520@corp.example.com,+1-657-650-7135,prefer_not_to_say,1992-12-02,JOB0520,Security,G11,EMP0316,London,UK,active,full_time,2014-10-09,,175354.52,GBP
EMP0521,E100521,Henry,Taylor,henry.taylor521@corp.example.com,+1-710-924-8531,prefer_not_to_say,2000-09-06,JOB0521,HR,G08,EMP0442,Chicago,US,active,intern,2019-11-06,,151640.09,USD
EMP0522,E100522,Fatima,Miller,fatima.miller522@corp.example.com,+1-619-234-1909,female,1983-10-25,JOB0522,Marketing,G07,EMP0114,Toronto,CA,retired,contract,2020-04-23,,118374.85,USD
EMP0523,E100523,Elijah,Rodriguez,elijah.rodriguez523@corp.example.com,+1-423-848-5104,male,1983-09-17,JOB0523,Finance,G08,EMP0908,Atlanta,US,active,full_time,2021-06-18,,149448.93,USD
EMP0524,E100524,Elena,Walker,elena.walker524@corp.example.com,+1-681-812-9270,male,1989-08-08,JOB0524,Product,G08,EMP0697,Atlanta,US,terminated,full_time,2022-07-12,2025-01-27,149401.70,USD
EMP0525,E100525,Emily,Smith,emily.smith525@corp.example.com,+1-639-519-3906,non_binary,2000-03-29,JOB0525,HR,G09,EMP0547,San Francisco,US,retired,part_time,2014-09-13,,162646.09,USD
EMP0526,E100526,Aiden,Lopez,aiden.lopez526@corp.example.com,+1-354-277-1929,female,1987-07-21,JOB0526,Data,G06,EMP0336,Seattle,US,retired,contract,2018-06-03,,122013.52,USD
EMP0527,E100527,Priya,Miller,priya.miller527@corp.example.com,+1-935-712-4933,prefer_not_to_say,1972-01-10,JOB0527,Data,G10,EMP0902,Austin,US,on_leave,part_time,2017-05-19,,175724.50,USD
EMP0528,E100528,Ella,Williams,ella.williams528@corp.example.com,+1-233-956-6102,male,1994-08-02,JOB0528,Data,G06,EMP0361,Denver,US,terminated,intern,2020-06-16,2021-12-07,123716.47,USD
EMP0529,E100529,Lily,Chen,lily.chen529@corp.example.com,+1-745-773-6230,non_binary,1981-06-16,JOB0529,Engineering,G06,EMP0416,Toronto,CA,on_leave,part_time,2018-12-08,,108250.66,USD
EMP0530,E100530,Mia,Khan,mia.khan530@corp.example.com,+1-733-385-1431,female,1990-08-23,JOB0530,Marketing,G11,EMP0038,Atlanta,US,terminated,intern,2019-02-15,2025-11-21,190048.30,USD
EMP0531,E100531,James,Rodriguez,james.rodriguez531@corp.example.com,+1-402-594-2830,prefer_not_to_say,2000-06-12,JOB0531,Marketing,G04,EMP0229,Atlanta,US,active,part_time,2020-04-27,,97819.50,USD
EMP0532,E100532,Mateo,Silva,mateo.silva532@corp.example.com,+1-628-838-9268,prefer_not_to_say,1966-08-22,JOB0532,HR,G08,EMP0134,Dallas,US,active,contract,2023-11-28,,147629.60,USD
EMP0533,E100533,Henry,Walker,henry.walker533@corp.example.com,+1-883-651-2820,male,2002-10-23,JOB0533,Product,G04,EMP0540,Atlanta,US,active,intern,2023-08-16,,96827.79,USD
EMP0534,E100534,Henry,Clark,henry.clark534@corp.example.com,+1-562-484-8147,prefer_not_to_say,1988-02-29,JOB0534,Facilities,G03,EMP0131,Austin,US,active,part_time,2025-02-01,,85901.97,USD
EMP0535,E100535,Olivia,Khan,olivia.khan535@corp.example.com,+1-387-731-6703,prefer_not_to_say,2001-07-23,JOB0535,Marketing,G04,EMP0526,Atlanta,US,terminated,intern,2017-09-07,2026-03-11,98070.07,USD
EMP0536,E100536,Nora,Sanchez,nora.sanchez536@corp.example.com,+1-212-364-7182,female,2000-08-11,JOB0536,Security,G12,EMP0083,Toronto,CA,active,part_time,2025-08-21,,175829.91,USD
EMP0537,E100537,Ananya,Thompson,ananya.thompson537@corp.example.com,+1-902-407-8584,non_binary,1974-12-30,JOB0537,Data,G05,EMP0401,Hyderabad,IN,active,part_time,2018-07-27,,33550.13,INR
EMP0538,E100538,Lucas,Kim,lucas.kim538@corp.example.com,+1-744-984-1893,female,1983-02-25,JOB0538,Engineering,G03,EMP0065,Atlanta,US,active,part_time,2018-04-11,,82254.63,USD
EMP0539,E100539,Ethan,White,ethan.white539@corp.example.com,+1-218-245-2874,male,1965-05-13,JOB0539,Finance,G05,EMP0644,Austin,US,on_leave,intern,2026-06-06,,114270.60,USD
EMP0540,E100540,Riley,Sanchez,riley.sanchez540@corp.example.com,+1-643-859-5275,female,1984-05-20,JOB0540,Marketing,G08,EMP0441,New York,US,retired,full_time,2017-04-17,,154062.26,USD
EMP0541,E100541,Sophia,Patel,sophia.patel541@corp.example.com,+1-515-522-4473,prefer_not_to_say,1966-10-28,JOB0541,Operations,G02,EMP0296,San Francisco,US,retired,contract,2019-06-22,,70626.37,USD
EMP0542,E100542,Jackson,Ali,jackson.ali542@corp.example.com,+1-770-623-7688,prefer_not_to_say,1965-03-31,JOB0542,Engineering,G05,EMP0498,Denver,US,on_leave,intern,2025-09-29,,109350.77,USD
EMP0543,E100543,Sofia,Wilson,sofia.wilson543@corp.example.com,+1-509-853-3668,female,1979-02-10,JOB0543,Security,G03,EMP0897,Chicago,US,terminated,full_time,2025-04-25,2026-01-24,86307.60,USD
EMP0544,E100544,Isabella,Khan,isabella.khan544@corp.example.com,+1-927-989-2135,male,1972-10-01,JOB0544,Product,G02,EMP0004,Hyderabad,IN,active,intern,2024-02-18,,22204.90,INR
EMP0545,E100545,Omar,Ali,omar.ali545@corp.example.com,+1-363-728-6680,prefer_not_to_say,1989-02-04,JOB0545,Product,G09,EMP0108,London,UK,active,intern,2019-01-09,,152418.16,GBP
EMP0546,E100546,Priya,Martinez,priya.martinez546@corp.example.com,+1-876-980-8789,female,1995-10-27,JOB0546,Product,G02,EMP0897,Denver,US,active,contract,2021-03-26,,69099.79,USD
EMP0547,E100547,Daniel,Wilson,daniel.wilson547@corp.example.com,+1-969-480-2969,male,1966-02-22,JOB0547,Product,G06,EMP0316,San Francisco,US,on_leave,intern,2016-06-22,,124799.34,USD
EMP0548,E100548,Henry,Moore,henry.moore548@corp.example.com,+1-875-291-7684,non_binary,2004-11-02,JOB0548,Security,G04,EMP0947,Chicago,US,terminated,part_time,2015-03-03,2023-07-21,95170.39,USD
EMP0549,E100549,Elijah,Rodriguez,elijah.rodriguez549@corp.example.com,+1-714-651-1435,male,1976-01-06,JOB0549,Data,G01,EMP0143,Dallas,US,active,contract,2015-11-02,,58075.12,USD
EMP0550,E100550,Jacob,Costa,jacob.costa550@corp.example.com,+1-991-985-6137,female,1989-10-06,JOB0550,Customer Success,G06,EMP0370,Chicago,US,active,full_time,2015-07-09,,126835.54,USD
EMP0551,E100551,Scarlett,Johnson,scarlett.johnson551@corp.example.com,+1-508-709-6559,prefer_not_to_say,1968-09-25,JOB0551,Engineering,G09,EMP0691,London,UK,retired,full_time,2024-03-22,,147933.38,GBP
EMP0552,E100552,Oliver,Kim,oliver.kim552@corp.example.com,+1-905-944-5402,male,1965-06-21,JOB0552,Product,G02,EMP0562,Toronto,CA,on_leave,contract,2016-12-13,,60804.55,USD
EMP0553,E100553,Mason,Lopez,mason.lopez553@corp.example.com,+1-572-419-1378,male,1972-10-26,JOB0553,Engineering,G06,EMP0340,Atlanta,US,active,part_time,2019-01-15,,126029.12,USD
EMP0554,E100554,Henry,Costa,henry.costa554@corp.example.com,+1-523-692-3521,prefer_not_to_say,1989-12-22,JOB0554,HR,G06,EMP0026,Hyderabad,IN,terminated,intern,2022-09-09,2025-10-03,37196.43,INR
EMP0555,E100555,Omar,Martin,omar.martin555@corp.example.com,+1-648-461-2459,female,1993-01-21,JOB0555,Facilities,G01,EMP0742,Bengaluru,IN,active,contract,2016-05-07,,18597.61,INR
EMP0556,E100556,Fatima,Hernandez,fatima.hernandez556@corp.example.com,+1-435-696-9898,prefer_not_to_say,1987-11-22,JOB0556,Finance,G09,EMP0213,Seattle,US,on_leave,intern,2017-09-20,,161228.78,USD
EMP0557,E100557,Michael,Singh,michael.singh557@corp.example.com,+1-283-666-1969,female,1969-09-05,JOB0557,Customer Success,G05,EMP0408,New York,US,active,full_time,2024-11-08,,110983.81,USD
EMP0558,E100558,Alexander,Davis,alexander.davis558@corp.example.com,+1-365-252-9436,prefer_not_to_say,1976-12-20,JOB0558,Marketing,G06,EMP0398,San Francisco,US,terminated,part_time,2023-09-19,2025-02-17,126263.57,USD
EMP0559,E100559,Grace,Hernandez,grace.hernandez559@corp.example.com,+1-537-726-8712,non_binary,1980-05-26,JOB0559,IT,G02,EMP0204,Bengaluru,IN,active,full_time,2019-04-19,,22717.28,INR
EMP0560,E100560,Noah,Jones,noah.jones560@corp.example.com,+1-828-343-3186,male,1972-04-26,JOB0560,Marketing,G05,EMP0328,Hyderabad,IN,terminated,part_time,2014-11-17,2025-08-16,34782.38,INR
EMP0561,E100561,James,Williams,james.williams561@corp.example.com,+1-534-916-2243,non_binary,1988-07-18,JOB0561,Legal,G11,EMP0072,Atlanta,US,active,full_time,2021-09-02,,188822.27,USD
EMP0562,E100562,Ananya,Harris,ananya.harris562@corp.example.com,+1-813-909-7270,prefer_not_to_say,1984-04-10,JOB0562,Legal,G11,EMP0805,Hyderabad,IN,active,intern,2022-08-12,,58503.36,INR
EMP0563,E100563,Zoey,Ramirez,zoey.ramirez563@corp.example.com,+1-298-599-3807,male,1965-04-16,JOB0563,Marketing,G09,EMP0285,San Francisco,US,active,full_time,2022-05-03,,165084.71,USD
EMP0564,E100564,Sebastian,Brown,sebastian.brown564@corp.example.com,+1-895-506-8999,non_binary,1993-12-25,JOB0564,Sales,G06,EMP0529,San Francisco,US,terminated,full_time,2017-10-17,2026-04-25,125472.30,USD
EMP0565,E100565,Michael,Smith,michael.smith565@corp.example.com,+1-918-951-7502,female,1974-06-08,JOB0565,Supply Chain,G06,EMP0544,Chicago,US,active,part_time,2021-12-20,,126361.02,USD
EMP0566,E100566,Benjamin,Williams,benjamin.williams566@corp.example.com,+1-770-570-2480,prefer_not_to_say,1985-02-04,JOB0566,Legal,G12,EMP0764,Denver,US,terminated,full_time,2017-11-28,2024-04-06,201151.42,USD
EMP0567,E100567,Henry,Silva,henry.silva567@corp.example.com,+1-717-968-5329,female,1976-04-09,JOB0567,Engineering,G10,EMP0470,New York,US,terminated,contract,2017-05-23,2022-03-10,176186.71,USD
EMP0568,E100568,Ava,Khan,ava.khan568@corp.example.com,+1-619-517-6019,non_binary,1987-12-07,JOB0568,Facilities,G04,EMP0430,Toronto,CA,on_leave,full_time,2023-09-17,,83166.04,USD
EMP0569,E100569,Sebastian,Moore,sebastian.moore569@corp.example.com,+1-879-827-5805,non_binary,1987-03-28,JOB0569,Data,G11,EMP0779,New York,US,active,contract,2016-06-27,,192346.92,USD
EMP0570,E100570,Aria,Garcia,aria.garcia570@corp.example.com,+1-978-460-4926,male,1974-07-14,JOB0570,Legal,G02,EMP0962,Bengaluru,IN,terminated,contract,2014-02-14,2017-07-13,21890.83,INR
EMP0571,E100571,Arjun,Chen,arjun.chen571@corp.example.com,+1-572-437-5289,female,1995-04-08,JOB0571,IT,G12,EMP0245,Austin,US,active,part_time,2025-05-24,,202305.04,USD
EMP0572,E100572,Yuki,Silva,yuki.silva572@corp.example.com,+1-699-401-4467,female,1992-07-21,JOB0572,Product,G06,EMP0829,Atlanta,US,active,contract,2017-05-25,,124170.84,USD
EMP0573,E100573,Aria,Walker,aria.walker573@corp.example.com,+1-346-627-4204,prefer_not_to_say,1996-09-03,JOB0573,Marketing,G09,EMP0055,San Francisco,US,on_leave,contract,2023-06-23,,165223.34,USD
EMP0574,E100574,Sophia,Anderson,sophia.anderson574@corp.example.com,+1-482-217-4757,non_binary,1972-07-01,JOB0574,Sales,G12,EMP0871,London,UK,on_leave,part_time,2024-10-31,,187567.27,GBP
EMP0575,E100575,Lucas,Wilson,lucas.wilson575@corp.example.com,+1-226-963-8702,female,1990-08-05,JOB0575,Engineering,G05,EMP0382,Atlanta,US,retired,contract,2017-12-06,,111324.61,USD
EMP0576,E100576,Ella,Kim,ella.kim576@corp.example.com,+1-595-566-5794,prefer_not_to_say,1998-06-10,JOB0576,Facilities,G08,EMP0626,New York,US,active,contract,2024-08-14,,153557.13,USD
EMP0577,E100577,Lucas,Costa,lucas.costa577@corp.example.com,+1-961-950-3527,non_binary,2001-07-03,JOB0577,Customer Success,G11,EMP0312,Chicago,US,on_leave,part_time,2026-01-19,,187232.33,USD
EMP0578,E100578,Jack,Hernandez,jack.hernandez578@corp.example.com,+1-392-387-8013,prefer_not_to_say,1975-05-20,JOB0578,Legal,G05,EMP0386,Dallas,US,terminated,intern,2024-01-28,2024-07-26,109048.99,USD
EMP0579,E100579,Priya,Moore,priya.moore579@corp.example.com,+1-831-673-8798,non_binary,1966-07-01,JOB0579,HR,G11,EMP0547,San Francisco,US,retired,full_time,2014-06-30,,193567.56,USD
EMP0580,E100580,Ava,Silva,ava.silva580@corp.example.com,+1-492-290-7907,non_binary,1982-05-22,JOB0580,Marketing,G08,EMP0197,Chicago,US,on_leave,intern,2014-01-23,,149318.51,USD
EMP0581,E100581,Harper,Thomas,harper.thomas581@corp.example.com,+1-421-253-1565,female,1973-09-10,JOB0581,Marketing,G09,EMP0025,Chicago,US,on_leave,full_time,2014-10-29,,163417.50,USD
EMP0582,E100582,Priya,Harris,priya.harris582@corp.example.com,+1-482-861-8337,male,1978-03-27,JOB0582,Marketing,G10,EMP0107,Hyderabad,IN,active,intern,2017-11-30,,53137.42,INR
EMP0583,E100583,Priya,Johnson,priya.johnson583@corp.example.com,+1-886-547-3493,prefer_not_to_say,1989-03-19,JOB0583,IT,G06,EMP0746,Dallas,US,active,part_time,2018-06-25,,124784.15,USD
EMP0584,E100584,Aiden,Thomas,aiden.thomas584@corp.example.com,+1-787-311-7991,female,1986-11-07,JOB0584,Finance,G11,EMP0832,Austin,US,on_leave,full_time,2016-05-19,,193621.72,USD
EMP0585,E100585,Abigail,Sanchez,abigail.sanchez585@corp.example.com,+1-724-241-6358,prefer_not_to_say,1978-06-17,JOB0585,Finance,G02,EMP0389,Dallas,US,active,contract,2018-05-11,,72212.35,USD
EMP0586,E100586,Jacob,Lee,jacob.lee586@corp.example.com,+1-359-457-1233,non_binary,2000-09-03,JOB0586,Finance,G08,EMP0897,Chicago,US,active,contract,2021-09-26,,153969.65,USD
EMP0587,E100587,Ava,Anderson,ava.anderson587@corp.example.com,+1-514-314-1938,prefer_not_to_say,1979-06-05,JOB0587,IT,G11,EMP0962,Toronto,CA,active,part_time,2023-05-08,,167387.08,USD
EMP0588,E100588,Arjun,Martinez,arjun.martinez588@corp.example.com,+1-845-862-5760,prefer_not_to_say,1970-04-29,JOB0588,Customer Success,G09,EMP0542,San Francisco,US,active,contract,2014-12-11,,160587.57,USD
EMP0589,E100589,Logan,Jones,logan.jones589@corp.example.com,+1-604-883-5850,prefer_not_to_say,1988-10-11,JOB0589,Sales,G08,EMP0800,Dallas,US,active,contract,2023-03-10,,151155.04,USD
EMP0590,E100590,Lucas,Patel,lucas.patel590@corp.example.com,+1-531-208-6703,non_binary,1986-10-24,JOB0590,Customer Success,G01,EMP0729,San Francisco,US,active,part_time,2022-12-06,,60704.20,USD
EMP0591,E100591,Scarlett,Taylor,scarlett.taylor591@corp.example.com,+1-306-728-1722,non_binary,1977-10-18,JOB0591,Customer Success,G12,EMP0242,Chicago,US,terminated,intern,2024-02-27,2025-10-16,200748.30,USD
EMP0592,E100592,Grace,Garcia,grace.garcia592@corp.example.com,+1-999-579-4559,male,1975-03-13,JOB0592,Marketing,G12,EMP0606,Chicago,US,retired,intern,2026-05-06,,202868.52,USD
EMP0593,E100593,Benjamin,Clark,benjamin.clark593@corp.example.com,+1-818-819-8057,female,1968-02-06,JOB0593,Product,G06,EMP0947,Toronto,CA,terminated,part_time,2020-08-26,2021-04-07,109405.37,USD
EMP0594,E100594,Fatima,Anderson,fatima.anderson594@corp.example.com,+1-505-434-6485,male,1990-08-04,JOB0594,IT,G09,EMP0993,Chicago,US,on_leave,intern,2016-05-21,,163280.39,USD
EMP0595,E100595,Ethan,Johnson,ethan.johnson595@corp.example.com,+1-724-247-6201,male,1990-10-13,JOB0595,Data,G03,EMP0723,Chicago,US,terminated,full_time,2016-12-31,2018-07-11,84098.27,USD
EMP0596,E100596,Sofia,Williams,sofia.williams596@corp.example.com,+1-935-557-4405,prefer_not_to_say,1993-12-11,JOB0596,Facilities,G07,EMP0909,New York,US,active,full_time,2018-05-19,,136531.39,USD
EMP0597,E100597,Priya,Davis,priya.davis597@corp.example.com,+1-550-812-5112,female,1995-05-18,JOB0597,HR,G02,EMP0667,Atlanta,US,active,intern,2018-04-10,,74370.90,USD
EMP0598,E100598,Noah,Jones,noah.jones598@corp.example.com,+1-753-400-3585,non_binary,1970-06-27,JOB0598,Sales,G01,EMP0360,London,UK,terminated,part_time,2019-10-12,2020-07-18,50109.36,GBP
EMP0599,E100599,Sophia,Thompson,sophia.thompson599@corp.example.com,+1-378-857-4004,prefer_not_to_say,1969-10-19,JOB0599,Facilities,G06,EMP0627,Hyderabad,IN,active,contract,2023-10-31,,36822.80,INR
EMP0600,E100600,Olivia,Perez,olivia.perez600@corp.example.com,+1-768-592-2015,male,1984-07-22,JOB0600,Customer Success,G06,EMP0822,London,UK,active,full_time,2023-10-06,,115127.82,GBP
EMP0601,E100601,Grace,Jackson,grace.jackson601@corp.example.com,+1-285-848-9430,female,1965-07-25,JOB0601,Operations,G05,EMP0217,Chicago,US,retired,contract,2015-04-11,,110948.00,USD
EMP0602,E100602,Omar,Martinez,omar.martinez602@corp.example.com,+1-617-983-4694,prefer_not_to_say,1986-11-24,JOB0602,Data,G02,EMP0053,Atlanta,US,active,contract,2026-03-10,,70648.65,USD
EMP0603,E100603,Aria,Jones,aria.jones603@corp.example.com,+1-444-966-4255,prefer_not_to_say,1980-11-30,JOB0603,Supply Chain,G04,EMP0607,Chicago,US,retired,part_time,2019-04-16,,94483.28,USD
EMP0604,E100604,Ethan,Sanchez,ethan.sanchez604@corp.example.com,+1-846-889-1137,non_binary,1972-07-22,JOB0604,IT,G02,EMP0134,Dallas,US,terminated,intern,2023-03-11,2024-01-16,73104.52,USD
EMP0605,E100605,Lucas,Thomas,lucas.thomas605@corp.example.com,+1-358-438-5548,non_binary,1971-04-09,JOB0605,Facilities,G12,EMP0224,Dallas,US,active,contract,2022-02-28,,203093.82,USD
EMP0606,E100606,Michael,Perez,michael.perez606@corp.example.com,+1-641-581-1188,female,1981-03-14,JOB0606,Supply Chain,G02,EMP0889,Denver,US,active,full_time,2015-02-11,,73150.00,USD
EMP0607,E100607,Aria,White,aria.white607@corp.example.com,+1-205-440-4293,prefer_not_to_say,2000-07-23,JOB0607,Facilities,G01,EMP0247,Chicago,US,active,part_time,2026-04-05,,59913.33,USD
EMP0608,E100608,Ananya,Thompson,ananya.thompson608@corp.example.com,+1-277-886-6728,prefer_not_to_say,1987-06-09,JOB0608,Facilities,G08,EMP0610,New York,US,active,intern,2016-09-07,,149043.35,USD
EMP0609,E100609,Evelyn,Khan,evelyn.khan609@corp.example.com,+1-798-368-3283,prefer_not_to_say,1994-10-18,JOB0609,Legal,G10,EMP0608,Seattle,US,active,contract,2017-05-19,,179903.55,USD
EMP0610,E100610,Mateo,Lee,mateo.lee610@corp.example.com,+1-279-719-1884,prefer_not_to_say,1972-12-10,JOB0610,Product,G05,EMP0039,Chicago,US,terminated,contract,2021-05-19,2023-07-24,113910.31,USD
EMP0611,E100611,Jackson,Khan,jackson.khan611@corp.example.com,+1-401-369-3711,male,1971-02-02,JOB0611,Marketing,G10,EMP0798,Hyderabad,IN,active,full_time,2021-10-08,,53814.42,INR
EMP0612,E100612,Grace,Perez,grace.perez612@corp.example.com,+1-704-388-1629,non_binary,1991-08-08,JOB0612,Data,G01,EMP0982,Dallas,US,on_leave,intern,2021-05-13,,55447.37,USD
EMP0613,E100613,Emily,Murphy,emily.murphy613@corp.example.com,+1-912-581-5843,male,1978-06-22,JOB0613,Sales,G04,EMP0975,Austin,US,active,part_time,2024-06-08,,98584.30,USD
EMP0614,E100614,Harper,Walker,harper.walker614@corp.example.com,+1-709-205-8469,prefer_not_to_say,1985-11-27,JOB0614,Operations,G12,EMP0917,London,UK,retired,contract,2024-04-26,,187664.04,GBP
EMP0615,E100615,Mia,Martin,mia.martin615@corp.example.com,+1-981-853-6388,prefer_not_to_say,1972-09-28,JOB0615,Customer Success,G07,EMP0208,Toronto,CA,active,full_time,2019-11-12,,119824.52,USD
EMP0616,E100616,Chloe,Jones,chloe.jones616@corp.example.com,+1-423-493-8744,male,1991-05-13,JOB0616,Supply Chain,G05,EMP0929,New York,US,active,intern,2014-08-06,,109620.62,USD
EMP0617,E100617,Harper,Garcia,harper.garcia617@corp.example.com,+1-540-219-5156,prefer_not_to_say,1992-05-25,JOB0617,Facilities,G03,EMP0963,Toronto,CA,active,part_time,2025-12-11,,74993.61,USD
EMP0618,E100618,Alexander,Lopez,alexander.lopez618@corp.example.com,+1-420-632-2508,prefer_not_to_say,1965-06-08,JOB0618,Legal,G04,EMP0482,Hyderabad,IN,terminated,full_time,2026-01-07,2026-03-12,29951.87,INR
EMP0619,E100619,Jacob,Anderson,jacob.anderson619@corp.example.com,+1-685-634-5977,male,1984-09-12,JOB0619,Facilities,G07,EMP0490,Atlanta,US,terminated,full_time,2016-04-19,2021-01-25,140542.01,USD
EMP0620,E100620,Mateo,Anderson,mateo.anderson620@corp.example.com,+1-205-211-2085,non_binary,1984-10-28,JOB0620,Supply Chain,G02,EMP0587,Denver,US,active,full_time,2014-12-24,,72139.37,USD
EMP0621,E100621,Ava,Singh,ava.singh621@corp.example.com,+1-895-287-8568,prefer_not_to_say,1999-08-30,JOB0621,Security,G03,EMP0169,Denver,US,on_leave,intern,2020-10-22,,86251.47,USD
EMP0622,E100622,Ananya,Rodriguez,ananya.rodriguez622@corp.example.com,+1-350-535-6638,female,1966-06-03,JOB0622,Engineering,G08,EMP0479,Hyderabad,IN,active,intern,2020-12-25,,45638.70,INR
EMP0623,E100623,Zoey,Martinez,zoey.martinez623@corp.example.com,+1-911-472-7287,non_binary,1997-08-22,JOB0623,Engineering,G05,EMP0598,Atlanta,US,active,full_time,2014-08-11,,113318.05,USD
EMP0624,E100624,Wei,Costa,wei.costa624@corp.example.com,+1-914-317-4585,male,1987-10-27,JOB0624,Facilities,G11,EMP0888,Atlanta,US,retired,intern,2024-09-17,,191448.00,USD
EMP0625,E100625,Sofia,Kim,sofia.kim625@corp.example.com,+1-988-418-2674,female,2003-04-26,JOB0625,Sales,G01,EMP0913,Austin,US,retired,intern,2025-08-10,,59218.07,USD
EMP0626,E100626,Mason,Garcia,mason.garcia626@corp.example.com,+1-877-784-1476,non_binary,1985-05-05,JOB0626,Sales,G01,EMP0161,Bengaluru,IN,terminated,full_time,2024-04-07,2026-02-25,17939.21,INR
EMP0627,E100627,Emma,Kim,emma.kim627@corp.example.com,+1-693-984-4529,non_binary,1975-05-05,JOB0627,Security,G09,EMP0428,San Francisco,US,active,full_time,2019-11-15,,166416.89,USD
EMP0628,E100628,Ananya,Jackson,ananya.jackson628@corp.example.com,+1-506-718-3214,non_binary,1989-01-17,JOB0628,IT,G12,EMP0902,Atlanta,US,on_leave,full_time,2015-09-07,,205218.35,USD
EMP0629,E100629,Yuki,Moore,yuki.moore629@corp.example.com,+1-829-564-7894,prefer_not_to_say,1967-01-03,JOB0629,Supply Chain,G09,EMP0778,London,UK,on_leave,part_time,2025-12-28,,152291.91,GBP
EMP0630,E100630,Yuki,Sanchez,yuki.sanchez630@corp.example.com,+1-982-744-5709,non_binary,1982-04-24,JOB0630,Sales,G08,EMP0742,New York,US,active,contract,2023-03-18,,147920.83,USD
EMP0631,E100631,Emma,Rodriguez,emma.rodriguez631@corp.example.com,+1-802-524-6865,non_binary,1979-03-20,JOB0631,HR,G01,EMP0187,Denver,US,on_leave,part_time,2014-09-28,,55083.03,USD
EMP0632,E100632,Lily,Rodriguez,lily.rodriguez632@corp.example.com,+1-399-740-6255,male,1966-04-06,JOB0632,Operations,G11,EMP0284,Toronto,CA,active,full_time,2025-12-12,,165697.47,USD
EMP0633,E100633,Ella,Clark,ella.clark633@corp.example.com,+1-898-534-1368,prefer_not_to_say,1989-12-24,JOB0633,Product,G03,EMP0173,Chicago,US,active,full_time,2023-04-25,,81162.64,USD
EMP0634,E100634,Emily,Clark,emily.clark634@corp.example.com,+1-273-982-8230,non_binary,2004-01-06,JOB0634,Engineering,G09,EMP0265,New York,US,on_leave,contract,2022-11-24,,162947.13,USD
