contact_id,customer_id,contact_type,contact_value,is_primary,verified_flag
CTC4E885ABE8E,CUST100088320,Email,camachoamy@example.org,False,True
CTC9CAA9AFEBE,CUST100016314,Mobile Phone,+1-920-384-4406,False,True
CTCB624068BF2,CUST100023990,Mailing Address,"569 Harris Fields Suite 375, Valeriemouth, HI 10213",False,True
CTC6016915BDD,CUST100067830,Mobile Phone,+1-231-598-0135,False,False
CTC28BCE68C60,CUST100089252,Email,dorothygonzales@example.org,False,True
CTC6B88EBFC7D,CUST100019452,Email,kennethvalenzuela@example.org,False,True
CTC12B2644C4C,CUST100046613,Mobile Phone,+1-156-925-2397,False,True
CTC56D56855C4,CUST100031994,Mobile Phone,+1-785-748-8716,False,True
CTCA224744F99,CUST100053684,Home Phone,+1-429-932-7127,True,True
CTC7B61FAA591,CUST100079114,Mobile Phone,+1-752-596-3155,False,True
CTC0E3118B09A,CUST100047608,Mailing Address,"Unit 8645 Box 2505, DPO AA 38216",False,True
CTC2BF44F043E,CUST100048273,Mobile Phone,+1-462-234-6134,False,True
CTCE4CFB2D5C4,CUST100066840,Mobile Phone,+1-163-996-1724,False,False
CTC1921B6E25A,CUST100016966,Home Phone,+1-748-623-3729,False,True
CTC0D8CB65155,CUST100007140,Email,bartonronald@example.org,True,True
CTC80D4A56B99,CUST100043153,Mobile Phone,+1-489-841-9672,False,True
CTC182BB88BEC,CUST100080617,Mobile Phone,+1-506-077-0998,False,True
CTC67B00EFA7E,CUST100022924,Mobile Phone,+1-410-204-3862,True,True
CTCC409D8D244,CUST100070957,Mobile Phone,+1-778-895-6507,False,True
CTCE0D3E56B1F,CUST100003093,Mobile Phone,+1-558-992-1524,False,True
CTCCE12B3178D,CUST100021313,Home Phone,+1-880-235-3105,False,True
CTC90C57F8AC1,CUST100091852,Mobile Phone,+1-080-125-8712,False,True
CTCC291A5BDDD,CUST100022334,Home Phone,+1-925-924-8162,True,True
CTC59C37ECA55,CUST100073895,Email,lwalker@example.net,False,True
CTC64B1552A00,CUST100026374,Mailing Address,"8978 Gomez Manors, South Marie, KY 22182",True,True
CTCB28F173B1E,CUST100056363,Email,brookenelson@example.com,False,False
CTC4F9BDD4713,CUST100036261,Home Phone,+1-100-177-3749,True,True
CTCDCABCB9D83,CUST100049265,Home Phone,+1-159-069-0468,True,True
CTC0D10A44E9D,CUST100099994,Mailing Address,"8694 Brown Rest, Jamesmouth, NY 98589",False,False
CTCE67D9BCF1A,CUST100037508,Email,maria30@example.net,False,True
CTC196364DF78,CUST100000563,Email,jreed@example.org,True,True
CTC52D1DB14C6,CUST100062674,Email,keithbruce@example.net,False,False
CTCCD62B18698,CUST100020048,Home Phone,+1-637-995-2025,False,True
CTCB25FDA3621,CUST100046991,Email,bfigueroa@example.com,False,False
CTC62F000113F,CUST100054596,Mobile Phone,+1-492-037-4970,False,True
CTCE2580B7614,CUST100083486,Home Phone,+1-125-122-4315,True,False
CTC1F4AE3D052,CUST100020900,Email,lparrish@example.org,False,True
CTC6EDB10485A,CUST100067815,Home Phone,+1-417-080-0329,True,True
CTC42C934FC32,CUST100096869,Mobile Phone,+1-209-936-7142,True,True
CTC51B835AF6F,CUST100015154,Email,justinestrada@example.net,False,True
CTCBA7F972D37,CUST100075471,Mobile Phone,+1-937-452-3136,True,True
CTC2EBCCF5656,CUST100062637,Mobile Phone,+1-262-049-6965,False,False
CTC796961A06E,CUST100036396,Email,oliviawells@example.com,False,True
CTCBE71617894,CUST100069953,Mobile Phone,+1-903-696-1557,False,True
CTC3D29D8391A,CUST100036132,Home Phone,+1-671-247-1481,False,True
CTC963C69BF20,CUST100013197,Mobile Phone,+1-726-533-6671,True,True
CTC6F71DE948B,CUST100020943,Mailing Address,"8730 Amanda Club Suite 299, New Andreachester, LA 72909",False,True
CTC1B469C15BF,CUST100045326,Mobile Phone,+1-538-545-5173,True,True
CTCCBAC530233,CUST100003023,Email,michaeledwards@example.com,False,True
CTC96BAFF5CEB,CUST100050955,Mobile Phone,+1-368-767-8940,False,True
CTC91E6D00A03,CUST100071011,Email,dukeamy@example.net,False,True
CTC190468521D,CUST100002891,Home Phone,+1-128-523-0037,False,True
CTCBD85558058,CUST100048957,Email,baileylisa@example.net,False,True
CTC42AE866A77,CUST100063046,Mailing Address,"PSC 7303, Box 0531, APO AP 15954",False,True
CTCB7484CFE25,CUST100066244,Mobile Phone,+1-904-886-4176,True,True
CTCAF38445F4A,CUST100034283,Mailing Address,"684 Todd Terrace Suite 708, Longside, VT 14992",False,True
CTC2EA129BFB9,CUST100074493,Email,stacyhoffman@example.org,False,True
CTCAECA9FA12D,CUST100007060,Mobile Phone,+1-007-469-3219,False,True
CTCDDED98ABCD,CUST100059461,Email,williamtucker@example.net,False,True
CTC07EFDFA6E8,CUST100052303,Email,robertsullivan@example.com,True,True
CTC3F528E29AB,CUST100070515,Mobile Phone,+1-950-756-7050,False,True
CTC7B1760CCFE,CUST100047760,Email,lindseyjohnson@example.com,True,True
CTC95E84FE246,CUST100092006,Mobile Phone,+1-518-854-6539,False,True
CTC6BD58014AA,CUST100092189,Mailing Address,"10983 Bolton Fields Apt. 683, Baileyport, MH 62905",False,True
CTCFBC2A11BF4,CUST100042384,Email,janehunt@example.org,False,True
CTC954B5ECD17,CUST100032855,Mailing Address,"0608 Snyder Turnpike, Leahburgh, AK 67888",False,True
CTC7B2DC693B9,CUST100012795,Email,philip23@example.org,True,True
CTCCA52F41F87,CUST100003260,Email,blackcaroline@example.net,True,True
CTC481FC22961,CUST100086121,Home Phone,+1-554-941-3634,False,False
CTCD84529C1D4,CUST100022496,Email,brookecase@example.com,False,False
CTCF9CBD8A8AE,CUST100071468,Mobile Phone,+1-238-191-7076,True,False
CTCDB87067456,CUST100023622,Mailing Address,"8779 Brooks Squares Suite 846, Glennborough, AR 85606",False,True
CTCB2446E531E,CUST100028251,Mobile Phone,+1-575-213-1899,False,True
CTCAB96106477,CUST100001982,Email,kalexander@example.org,False,True
CTC87DC32D524,CUST100034662,Mobile Phone,+1-106-191-8181,False,True
CTC76DF7D0F37,CUST100015601,Home Phone,+1-541-261-0495,False,False
CTCBBCABB6199,CUST100014388,Email,davidtorres@example.net,True,True
CTC4CE3A68920,CUST100097043,Email,galvanmelinda@example.org,True,True
CTC5592EB3FB2,CUST100032652,Mobile Phone,+1-664-449-2769,True,True
CTC04F63B2ED1,CUST100020498,Mobile Phone,+1-717-117-1600,True,True
CTCA1888426B8,CUST100088251,Email,tiffany92@example.org,True,True
CTCB6779CED30,CUST100006310,Email,swashington@example.com,False,True
CTCF6FD7D90FC,CUST100011747,Mobile Phone,+1-590-237-5940,True,True
CTC5BA395F8E6,CUST100051487,Mailing Address,"524 Christopher Harbors Apt. 100, Jamesland, OR 35030",False,True
CTCEB6FC936BA,CUST100046504,Mobile Phone,+1-650-698-8810,False,True
CTCA238342225,CUST100068534,Mobile Phone,+1-557-308-9062,False,True
CTC23B672FA2B,CUST100007396,Home Phone,+1-896-341-5315,False,True
CTC5784138B33,CUST100001605,Mobile Phone,+1-013-822-6495,True,True
CTC52BEEB36BA,CUST100035571,Email,elizabethhernandez@example.org,False,True
CTCED89528881,CUST100076092,Email,ymartin@example.com,False,True
CTCEA574243E3,CUST100071299,Email,daylee@example.com,False,True
CTCD59D0C9450,CUST100053374,Mailing Address,"96322 Andrea Islands, Rogershaven, GU 07286",False,True
CTC54C2FA833E,CUST100035900,Mobile Phone,+1-144-743-0626,True,True
CTC07C96CBFDE,CUST100053492,Mailing Address,"539 James Ranch Suite 436, West Amanda, WY 01687",True,False
CTC8A9219ACE5,CUST100085142,Email,nflores@example.net,True,False
CTC7EE7A92046,CUST100022298,Home Phone,+1-768-844-2157,False,True
CTC0F5915F4E7,CUST100017263,Email,shawn14@example.net,False,False
CTC371C85E134,CUST100091145,Email,myersmary@example.com,True,True
CTC3363BAB354,CUST100098009,Mobile Phone,+1-597-890-3859,False,True
CTC966488CB63,CUST100025685,Home Phone,+1-193-101-7067,False,True
CTC6E22C1CAE5,CUST100062566,Mailing Address,"6342 Mosley Neck, Nataliehaven, CO 62163",False,True
CTCD7D4C01AF5,CUST100026370,Email,jeremy04@example.net,False,False
CTC6B93F6142C,CUST100055738,Email,cmyers@example.com,True,True
CTC45E8CC07F3,CUST100093708,Email,jthompson@example.com,False,True
CTCB01CA18D20,CUST100078793,Mobile Phone,+1-003-567-8426,False,False
CTCCC1951196E,CUST100018720,Email,rebeccasmith@example.com,False,True
CTC979977A68C,CUST100088134,Email,jessicalopez@example.org,True,True
CTCC7E4318957,CUST100019843,Mobile Phone,+1-674-773-4703,True,True
CTC1955666EF1,CUST100071235,Mobile Phone,+1-295-549-5505,False,True
CTCD0B2D8D100,CUST100078108,Email,phillip11@example.com,True,True
CTC4A3D714DEC,CUST100073448,Mobile Phone,+1-887-793-4559,False,True
CTC081DC6F232,CUST100093751,Mobile Phone,+1-050-530-8698,False,True
CTCC8DAEDDCB3,CUST100023670,Mobile Phone,+1-603-870-5968,True,True
CTCB515E901F4,CUST100018154,Mailing Address,"4033 Werner Spur, Port Benjaminburgh, ME 89925",False,True
CTCA8B8513CA6,CUST100031084,Email,davidhudson@example.net,False,True
CTCDD095C2AB5,CUST100081205,Email,youngdavid@example.org,False,True
CTC44299F283D,CUST100035469,Mobile Phone,+1-129-897-3564,True,True
CTCF396F61A39,CUST100033844,Home Phone,+1-144-962-0123,True,True
CTC8081E02C4A,CUST100014316,Email,andreahuber@example.com,False,True
CTC58A45E370C,CUST100043385,Mobile Phone,+1-869-186-9171,True,True
CTC1F1AAC6E2A,CUST100045239,Mobile Phone,+1-544-509-8591,True,False
CTCB3EE3BCF5E,CUST100062138,Email,cochrancory@example.net,False,True
CTC7D59686D0A,CUST100078056,Mobile Phone,+1-765-145-2921,False,True
CTC858ADE0455,CUST100007565,Home Phone,+1-300-990-8010,False,True
CTC6B41CA06FC,CUST100013167,Mobile Phone,+1-480-494-5927,False,True
CTC77F5C52093,CUST100079439,Email,eric52@example.org,False,True
CTCE451C7A161,CUST100006369,Mailing Address,"90436 Smith Parkway, Millerport, ND 21708",False,False
CTC79707A3966,CUST100038920,Home Phone,+1-608-472-8708,False,False
CTC24E817A3A7,CUST100053653,Email,joshuamarshall@example.org,False,True
CTC899FB0B282,CUST100034604,Home Phone,+1-221-335-9952,True,True
CTCA59BF06703,CUST100037831,Email,matthewsmith@example.org,False,True
CTC9CD2B3EC7E,CUST100034139,Email,alan87@example.net,False,True
CTC5E1F3FA294,CUST100034352,Mobile Phone,+1-753-111-5175,False,True
CTCB713531E0F,CUST100079791,Mailing Address,"4045 Miguel Ways, West James, NY 14616",False,True
CTC29D141127C,CUST100029778,Home Phone,+1-186-157-6161,True,True
CTC0609F340A9,CUST100014813,Mobile Phone,+1-925-651-2922,False,True
CTCA5B7D7FBF0,CUST100034909,Mobile Phone,+1-066-739-7652,False,True
CTC32A669EE66,CUST100033494,Mobile Phone,+1-655-208-3860,False,False
CTC8A18F2BAAB,CUST100075173,Home Phone,+1-829-210-7722,False,False
CTC701F907D15,CUST100027714,Mailing Address,"75850 Wright Center, North Douglasmouth, MH 02279",False,True
CTCCAC7FDC5CF,CUST100026986,Email,molinacarlos@example.com,False,False
CTCE2981168BD,CUST100089083,Mobile Phone,+1-962-834-2561,False,True
CTC7CDEBFCA3D,CUST100090287,Home Phone,+1-452-432-1125,False,True
CTCDA352BCA08,CUST100070130,Home Phone,+1-248-172-3745,False,True
CTC9CAA2C767B,CUST100048671,Email,ttaylor@example.com,False,True
CTCE5AA9E78CB,CUST100071606,Mobile Phone,+1-253-603-8455,False,True
CTC693104A428,CUST100050136,Email,zgonzalez@example.org,False,True
CTC2EFD934F65,CUST100042912,Mailing Address,"4622 Odonnell Shoals Suite 096, Port Richardtown, HI 98423",False,True
CTCFC4356B4F3,CUST100023392,Home Phone,+1-876-321-3481,True,True
CTC946EC9F40D,CUST100095452,Mobile Phone,+1-136-311-6046,True,True
CTC4E8B4B9FB8,CUST100058535,Mobile Phone,+1-267-457-3447,True,True
CTCF5E86E9779,CUST100069658,Mobile Phone,+1-492-656-7223,True,True
CTCE1E4D6DE42,CUST100098834,Email,smiththomas@example.org,True,True
CTCF7E7451DE0,CUST100083627,Email,hallallison@example.com,True,True
CTCC667F02F83,CUST100030135,Mailing Address,"24030 Meredith Haven, North Travisshire, AK 96902",False,True
CTC4BE22101D9,CUST100029474,Email,davislori@example.org,True,True
CTC7F24E7D31B,CUST100038800,Mailing Address,"917 Shaw Brook, New Beverlychester, UT 54115",False,True
CTCD166BC5055,CUST100093054,Mobile Phone,+1-893-627-1597,False,True
CTC8FF70E01C5,CUST100082715,Email,tlozano@example.net,False,True
CTCB932B062F3,CUST100040507,Mobile Phone,+1-195-663-6340,False,False
CTC36CD8C4D7A,CUST100076815,Email,watsonmelissa@example.com,False,True
CTCFBB5A2B929,CUST100075409,Email,qwu@example.com,False,False
CTC716C482D5A,CUST100014105,Mobile Phone,+1-076-102-3833,False,True
CTC71F79BE5CD,CUST100048441,Mobile Phone,+1-750-036-5948,True,True
CTCEBEB1AB6C5,CUST100004874,Email,cpark@example.org,False,False
CTCCBFDBB2F6A,CUST100017661,Home Phone,+1-955-232-3093,True,True
CTCA0CB481B61,CUST100012786,Email,jeremylucero@example.com,False,True
CTCCD04BD56B9,CUST100002086,Email,chapmandaniel@example.org,True,False
CTCE64F7D2C6C,CUST100023874,Home Phone,+1-203-479-4694,False,False
CTCDA57EC2C59,CUST100090874,Mobile Phone,+1-264-077-8001,False,True
CTCA7A9C77F71,CUST100058017,Mobile Phone,+1-289-965-6600,True,True
CTCE28366865E,CUST100018173,Mobile Phone,+1-325-182-6592,False,False
CTC1CAEC07BC9,CUST100022871,Mobile Phone,+1-149-195-6331,True,True
CTCD497A65AC6,CUST100044358,Home Phone,+1-698-180-5941,True,True
CTCF1AB1E7F65,CUST100051318,Email,wesleymontgomery@example.net,False,True
CTC738F53267C,CUST100095373,Mailing Address,"383 Lawrence Court, Lisatown, PR 05221",True,False
CTC257F4FB956,CUST100011540,Email,campbelltina@example.org,True,True
CTCB38506C132,CUST100098736,Home Phone,+1-690-444-9855,True,True
CTC077A0231C0,CUST100000199,Email,wowens@example.org,True,True
CTC29520DAD8A,CUST100067283,Mailing Address,"4224 Walsh Dale, Lake Michael, MI 39304",False,True
CTCC0BAD25C0B,CUST100011565,Mailing Address,"402 Mccarty Park Suite 253, Port Shawn, WV 43933",False,True
CTC734B72F4E8,CUST100079662,Mobile Phone,+1-171-024-3757,True,False
CTCAC9D965A41,CUST100091060,Email,crystalmorris@example.org,False,True
CTC4BDA9938FD,CUST100049839,Mobile Phone,+1-391-650-3866,False,True
CTCAEE132CB15,CUST100070023,Email,qodom@example.com,False,True
CTC9CECD7D956,CUST100002117,Email,sierra98@example.org,False,False
CTC7BFF35DAC6,CUST100085135,Mailing Address,"USCGC Beard, FPO AA 34881",True,True
CTC680C63B30B,CUST100044057,Mobile Phone,+1-447-820-0734,False,False
CTC545FF3AA7D,CUST100084392,Mobile Phone,+1-365-887-0733,False,True
CTC9352634657,CUST100081494,Email,johnathanjones@example.org,True,True
CTC324952923F,CUST100082201,Mailing Address,"13652 James Loaf, North Brianton, VI 29065",False,True
CTCF4F84579F7,CUST100008867,Email,taylormichael@example.com,False,True
CTCF4951F3059,CUST100093566,Mobile Phone,+1-641-935-7175,False,False
CTC451D46EE9C,CUST100017923,Mobile Phone,+1-233-601-9492,True,False
CTC84CEDDF7F6,CUST100028840,Email,fpace@example.org,True,True
CTC2D86A156B8,CUST100015171,Home Phone,+1-929-289-4076,False,True
CTCDD5AEA7820,CUST100031576,Email,juan15@example.net,False,True
CTC694F9DF6B2,CUST100071146,Email,angela49@example.com,False,False
CTCF0454F0D2F,CUST100075877,Mobile Phone,+1-950-881-2646,False,True
CTCE9F630C7AA,CUST100004903,Email,xgonzalez@example.org,False,True
CTC9F5AF74F8B,CUST100029642,Email,umiller@example.com,False,False
CTC5F0F6C0293,CUST100016636,Mailing Address,"032 Cisneros Park, New Yesenia, TN 18428",True,True
CTC3D160D87FE,CUST100038075,Mailing Address,"4831 David Light, Port Benjamin, AR 93203",False,True
CTC24A8BFC230,CUST100022514,Email,karen86@example.com,False,True
CTC36C1E651F2,CUST100026327,Mobile Phone,+1-780-256-3688,False,True
CTCBBCCF7D2C4,CUST100087885,Mobile Phone,+1-362-908-2432,True,True
CTCE61B7CA8F4,CUST100074802,Email,emmabrown@example.net,True,True
CTC3B9CC41D6D,CUST100096903,Home Phone,+1-832-841-7432,True,True
CTC2470EA8B72,CUST100021557,Mobile Phone,+1-189-091-5898,True,False
CTC026A8B338C,CUST100005847,Email,todd86@example.com,False,False
CTC2D292A0269,CUST100059189,Mobile Phone,+1-255-153-0435,True,True
CTC2AE7BACCC9,CUST100079192,Mailing Address,"0865 Lewis Shore Apt. 169, East Sarahfort, NC 94132",False,True
CTC064B0C25EB,CUST100025291,Email,brittany81@example.org,True,True
CTC4E059CFDA9,CUST100068869,Email,deanjoshua@example.org,True,True
CTCB671EDFEB2,CUST100059044,Mobile Phone,+1-014-763-3127,True,False
CTC28AB1DB1D2,CUST100085802,Mailing Address,"561 Veronica Harbors Suite 939, Teresaberg, CA 93728",False,True
CTC58D64696DB,CUST100088939,Email,iwright@example.net,True,False
CTCB30E2FC0CF,CUST100059766,Mailing Address,"919 Turner View Suite 047, Lake Christopher, MN 15888",False,True
CTC5AC556EC80,CUST100053111,Mailing Address,"6865 Larry Canyon, Port Ryan, SD 45034",False,True
CTC757655F417,CUST100008059,Mobile Phone,+1-107-688-2274,False,True
CTC0180A0B390,CUST100011369,Mobile Phone,+1-327-937-7557,False,False
CTC15CBBD08CA,CUST100041570,Mobile Phone,+1-468-680-7815,False,False
CTC14113BB2E5,CUST100025478,Mobile Phone,+1-572-835-5653,True,True
CTCE013A5AE12,CUST100095294,Mobile Phone,+1-834-386-4038,True,True
CTC677E82572A,CUST100081612,Mobile Phone,+1-792-432-8137,False,True
CTCB4140FF7A4,CUST100038678,Email,lmurray@example.net,True,True
CTC91815B4A3D,CUST100068027,Email,ydaniel@example.net,True,True
CTC69AFD0CF74,CUST100028620,Email,tiffanymclean@example.com,False,True
CTC1EED25BB92,CUST100040892,Mobile Phone,+1-249-762-4610,False,True
CTCA929168EE9,CUST100054791,Mobile Phone,+1-113-019-6003,False,True
CTCF8D03C34AD,CUST100089308,Email,william67@example.com,False,True
CTC8E512E59BE,CUST100081883,Mobile Phone,+1-087-114-6225,False,True
CTC2669310FD7,CUST100050529,Email,glenn97@example.com,False,True
CTCEB739CC27C,CUST100045367,Home Phone,+1-373-889-6393,False,True
CTCEBA15CE9F5,CUST100071464,Home Phone,+1-738-494-7037,True,False
CTCBC049F811D,CUST100060326,Mobile Phone,+1-273-774-6755,False,True
CTC06E034E329,CUST100065710,Home Phone,+1-559-437-5544,False,True
CTC904CCE4098,CUST100040281,Mailing Address,"83566 Phillips Village Apt. 403, Singletonburgh, NY 53186",False,True
CTC6B1CE25E43,CUST100047699,Email,sandra46@example.com,True,True
CTC99BE4CA55C,CUST100075563,Email,grayalan@example.com,True,True
CTCAA1BA555E9,CUST100078434,Mobile Phone,+1-684-560-9990,False,True
CTC5104D9C75E,CUST100051725,Mobile Phone,+1-723-950-0459,False,True
CTC222689B4E6,CUST100013762,Mailing Address,"65459 Billy Summit Suite 723, New Joshuaton, ID 12484",True,True
CTCE5AFB8727E,CUST100080826,Mobile Phone,+1-636-051-0994,False,False
CTC02511C82DF,CUST100014152,Mobile Phone,+1-787-784-5544,True,False
CTC39728F98CE,CUST100039722,Mailing Address,"4972 Lara Bridge, South Lauraside, MO 07909",False,True
CTC3FA9B0E907,CUST100066513,Mobile Phone,+1-053-297-2809,False,False
CTCD9E6A3C4FA,CUST100086226,Mailing Address,"506 Gonzalez Shore Apt. 236, Michelebury, MN 35106",True,True
CTCA2D330EE08,CUST100082582,Email,weaverthomas@example.net,True,True
CTCD43E204F36,CUST100094979,Mobile Phone,+1-852-208-2661,False,True
CTC77DA967651,CUST100007451,Home Phone,+1-793-139-5511,False,False
CTC7BC7F41EF0,CUST100031315,Mailing Address,"5518 Rhodes Valley Apt. 276, Robertchester, PR 24406",False,True
CTC09AAAA9E1B,CUST100080261,Mobile Phone,+1-146-009-8919,False,True
CTC63E564EECD,CUST100097776,Email,brownvanessa@example.net,False,True
CTCA7B234EB17,CUST100004312,Mobile Phone,+1-379-252-6472,False,False
CTC264D7BC3BD,CUST100032610,Email,manningkathleen@example.net,False,True
CTC377155A62C,CUST100005714,Email,brandonswanson@example.com,False,False
CTC33CEC35C1F,CUST100038130,Mobile Phone,+1-870-547-6171,False,False
CTCEA6B6FC21C,CUST100012883,Home Phone,+1-152-743-9257,True,True
CTCE2A6F448E4,CUST100016722,Mailing Address,"2596 Alexandra Ridges Suite 789, West Geoffreychester, OR 16620",False,True
CTCF788C47731,CUST100034191,Mobile Phone,+1-684-337-5230,True,True
CTC362B4920FF,CUST100046822,Email,wesley75@example.net,False,True
CTC5B5E8F3A27,CUST100091951,Mobile Phone,+1-173-284-0399,False,True
CTCEBC1E56871,CUST100066251,Email,rogersjanice@example.org,False,True
CTC914DD2ACCC,CUST100068107,Home Phone,+1-798-586-4424,False,True
CTC5DDA9891DD,CUST100003992,Home Phone,+1-470-493-7888,False,True
CTC4B8BFF879C,CUST100022392,Mobile Phone,+1-091-829-9899,False,True
CTCE4AE2CAC7F,CUST100046189,Email,jonessophia@example.com,False,False
CTCAAA33FC207,CUST100037783,Mobile Phone,+1-308-170-2000,False,True
CTC4545FED148,CUST100092035,Email,goldentravis@example.org,True,True
CTCD735BEF27C,CUST100045102,Mailing Address,"33308 Christopher Parkway Suite 195, Port Virginia, MP 54743",False,True
CTC1D667224E3,CUST100063863,Mobile Phone,+1-182-417-9253,False,True
CTC4C25012168,CUST100091058,Mobile Phone,+1-658-689-0631,False,True
CTCA91AD01E48,CUST100039398,Email,michele09@example.com,False,True
CTC64B8DB9CBA,CUST100066692,Email,dvalencia@example.net,False,True
CTC14593AFFE5,CUST100086997,Email,ygarcia@example.com,False,False
CTC3EA2FD419E,CUST100082170,Mobile Phone,+1-100-768-5127,False,True
CTCB8C456C9A4,CUST100001262,Email,jsoto@example.net,True,True
CTC9EE1D26C55,CUST100042755,Mobile Phone,+1-585-212-8060,False,False
CTC8F1D21A00F,CUST100007911,Home Phone,+1-565-311-4695,False,True
CTC7997CC31C6,CUST100097963,Home Phone,+1-306-942-2435,False,True
CTC080799486E,CUST100005751,Mobile Phone,+1-910-737-3449,False,True
CTC70FAA113D3,CUST100010649,Email,kathleen39@example.org,False,False
CTCFD36D1D2A9,CUST100017958,Mobile Phone,+1-254-937-6457,True,True
CTCE114CED74A,CUST100017281,Mobile Phone,+1-673-880-4485,False,True
CTCB3CD07A7EC,CUST100043540,Email,rjackson@example.com,False,True
CTCF550BC1693,CUST100057079,Email,teresa41@example.net,False,True
CTCF6A6DDBF1E,CUST100004930,Mobile Phone,+1-235-684-8262,False,True
CTCE28C5D90B9,CUST100005366,Mobile Phone,+1-202-954-9633,False,True
CTCF8892AFB0F,CUST100046238,Email,morrowkatherine@example.net,False,True
CTC99E4311F8F,CUST100046467,Email,gonzalesjennifer@example.net,False,True
CTCFEA001DB9D,CUST100002314,Email,navarronicholas@example.org,True,True
CTC00965B144E,CUST100002739,Mobile Phone,+1-930-162-5718,False,False
CTCC0DF6098F5,CUST100071484,Mobile Phone,+1-999-147-9861,False,True
CTC5DB3F982ED,CUST100083084,Mailing Address,"PSC 0543, Box 4834, APO AE 23797",False,True
CTC3884ED1AA6,CUST100081608,Mailing Address,"4346 Ramos Rest, Joshuafurt, DE 89705",False,True
CTC891BBFB7BE,CUST100050118,Mobile Phone,+1-716-372-9732,False,True
CTC411D0B05C9,CUST100010112,Email,durhammaria@example.org,False,True
CTCFE56A2CA96,CUST100082566,Email,jasoncarey@example.com,False,True
CTC1FA6D4BEC7,CUST100037062,Mailing Address,"376 Williams Pine, Lake Reneefort, CA 18334",True,True
CTC56413BF66D,CUST100073508,Email,hbuck@example.net,False,True
CTC783E6B78DD,CUST100022191,Mobile Phone,+1-664-905-4792,False,True
CTCEB6D740295,CUST100043601,Email,djones@example.net,False,True
CTC6D7C232099,CUST100036032,Mobile Phone,+1-069-192-4417,True,True
CTCC56C9F0E6A,CUST100002709,Home Phone,+1-832-346-8064,False,True
CTC40A283A701,CUST100073371,Mobile Phone,+1-826-388-7667,False,True
CTC4051C18100,CUST100017540,Email,james65@example.net,False,True
CTC2423362E0B,CUST100058285,Email,jonesjuan@example.org,False,True
CTCC7BD0E615D,CUST100070160,Home Phone,+1-333-236-1198,False,True
CTCBF34EB6CAB,CUST100080667,Email,kristengraves@example.com,False,False
CTC9B23D99AFA,CUST100049686,Mailing Address,"644 Washington Unions, Wilsonville, NM 26455",False,True
CTC695C85F7A4,CUST100089830,Home Phone,+1-437-373-8794,False,True
CTCD382E0E01C,CUST100061182,Email,reidgabriella@example.org,False,False
CTC46B58620FC,CUST100019986,Email,kevinray@example.org,False,True
CTC91B3F64975,CUST100019564,Email,peckeddie@example.net,True,True
CTC8343CD6241,CUST100042616,Mobile Phone,+1-870-816-7083,True,True
CTC6CC8D7708F,CUST100004382,Email,chunt@example.org,False,False
CTC3BCD1CFD07,CUST100009638,Email,david84@example.com,True,True
CTC8C1972252F,CUST100016814,Mobile Phone,+1-571-251-2379,True,True
CTC3341C3CB79,CUST100079672,Email,sthomas@example.com,True,True
CTC80EB28E592,CUST100067052,Email,glenn22@example.net,True,True
CTC7CB346554C,CUST100087437,Mobile Phone,+1-898-420-4475,True,True
CTC5D426210A8,CUST100052515,Home Phone,+1-864-038-8428,False,False
CTC9AEC61619B,CUST100084989,Email,paulharris@example.net,False,True
CTC673E41FA5E,CUST100076224,Mobile Phone,+1-417-903-5626,False,True
CTCB77864D5DE,CUST100028648,Mobile Phone,+1-485-396-7776,True,True
CTCA2D2DD7C72,CUST100094987,Mobile Phone,+1-109-843-5900,True,True
CTC82342ADF41,CUST100091846,Mobile Phone,+1-888-406-9276,False,True
CTCF6A667943B,CUST100088423,Mobile Phone,+1-945-092-3881,True,True
CTCB5D7596E9C,CUST100026587,Home Phone,+1-808-516-4925,False,True
CTC8D57DF00EF,CUST100016302,Mailing Address,"Unit 7658 Box 4653, DPO AA 31912",True,True
CTC0C76D045B4,CUST100075631,Email,charleswood@example.com,False,False
CTCE5DAC48E7D,CUST100059865,Mobile Phone,+1-656-283-2766,True,True
CTCD03C9E5A15,CUST100057349,Email,usmith@example.com,False,False
CTC16729B6D4F,CUST100032260,Mailing Address,"3570 Suarez Dam, Caseyfort, PR 70596",True,True
CTC9564F284A9,CUST100001150,Home Phone,+1-061-480-0221,True,True
CTCF0FF93DC66,CUST100031145,Email,sballard@example.net,True,False
CTCF37D72D027,CUST100027019,Mailing Address,"09847 Turner Mews Apt. 175, Paulmouth, MP 47401",True,True
CTC4C5110DCFA,CUST100050966,Mailing Address,"2478 Gomez Fall, Lake Theresamouth, WY 36078",False,True
CTCE17EEB6F28,CUST100048621,Mobile Phone,+1-021-438-8853,True,True
CTCA7D2C92A48,CUST100071980,Email,carlrush@example.com,True,True
CTC7E03BD479D,CUST100097649,Email,kimberlydavis@example.net,False,True
CTCCC94AF8AB7,CUST100086514,Home Phone,+1-642-192-9588,False,True
CTC1F45E7F1A6,CUST100019786,Email,chouse@example.com,False,True
CTC5DCFC36E67,CUST100028602,Email,qmercado@example.org,False,True
CTC79301CE2EE,CUST100034313,Email,christopherreyes@example.com,False,False
CTC8896250CAC,CUST100076269,Home Phone,+1-718-620-5032,False,False
CTC4939601B8C,CUST100024517,Home Phone,+1-733-377-5611,False,False
