sim_id,customer_id,sim_type,iccid,msisdn,activation_date,status
SIM4A785263E1,CUST100081495,Physical SIM,8970568504118660553,+14638240537,2021-06-26,Active
SIMEA05018DC5,CUST100005603,Physical SIM,8956664142829525583,+18828051258,2016-12-28,Active
SIM6C27374350,CUST100042787,eSIM,8934956810630177072,+11602030036,2021-07-31,Active
SIM0323E20FFF,CUST100097445,Physical SIM,8977567040840483666,+18583794580,2024-05-19,Suspended
SIM25CB83150C,CUST100081573,Physical SIM,8942550638245544052,+11952899342,2023-07-16,Active
SIM0D4C82199A,CUST100043444,Physical SIM,8925504741198903938,+10539538166,2019-10-27,Active
SIM321A9849EE,CUST100079047,Physical SIM,8904742278187823151,+15559356457,2022-04-11,Active
SIMAAE3404DBC,CUST100012809,Physical SIM,8971083946082072246,+19008396922,2026-01-30,Deactivated
SIM45ABD8F039,CUST100016727,eSIM,8926753214879271958,+12762588946,2025-07-20,Active
SIM3F0435B8E4,CUST100062560,Physical SIM,8903923799410302161,+13929887817,2022-08-24,Active
SIM0263B83A58,CUST100081151,Physical SIM,8984176391217627829,+10880725366,2022-10-29,Active
SIM338427FF6E,CUST100022583,eSIM,8914306105776331793,+14332976582,2019-06-25,Active
SIM6D152AF0A6,CUST100030061,eSIM,8931395404324693525,+13046462271,2022-12-19,Active
SIM221D3462B7,CUST100070559,Physical SIM,8998729512228960635,+13821138379,2015-02-06,Active
SIM5AECA5900D,CUST100028496,Physical SIM,8920515783658875201,+11165353512,2022-02-10,Active
SIMDF3DD65FF4,CUST100084031,Physical SIM,8932110767373569501,+11513640941,2023-10-20,Active
SIMD739F75172,CUST100005514,Physical SIM,8970075826471189851,+11867447377,2015-12-22,Active
SIME6E81FFDB2,CUST100054595,eSIM,8967569538490574375,+12874828290,2026-04-30,Active
SIM74ACC7CDAA,CUST100038664,eSIM,8946768363556901570,+11421570377,2016-10-01,Suspended
SIME8CBC43234,CUST100002062,eSIM,8962992463251043750,+11668132126,2024-01-27,Active
SIM7217068043,CUST100069359,eSIM,8995569178656643955,+11375250264,2016-07-18,Active
SIM6372691D11,CUST100067178,Physical SIM,8902723016391047174,+12172494657,2019-01-17,Active
SIMA95E776047,CUST100088622,Physical SIM,8912666812768166925,+17942580471,2018-12-03,Active
SIM7625826A42,CUST100097810,eSIM,8984344925649500836,+19828746748,2017-02-06,Active
SIM5B77A84092,CUST100054492,eSIM,8941752576839299341,+13974999179,2025-01-25,Active
SIMA135AB45A2,CUST100078273,eSIM,8922435219070261029,+14596296480,2020-08-07,Active
SIM26DBBFE9BC,CUST100097183,eSIM,8919807840528442373,+18734950971,2026-06-20,Active
SIM2A56C83703,CUST100083412,Physical SIM,8945373411878024566,+10039960736,2018-12-22,Active
SIMEFFB2FCAE5,CUST100075753,Physical SIM,8917378584336401051,+11253732517,2019-11-18,Active
SIM024C9436C8,CUST100073085,eSIM,8996151537757543800,+11833726296,2021-06-02,Active
SIMCB6B7A705C,CUST100057256,Physical SIM,8922672567138472885,+14148460606,2024-11-12,Active
SIM11D2A3E5F2,CUST100080814,Physical SIM,8916640825850476546,+18768090460,2026-01-13,Active
SIM9BBFF6D728,CUST100050592,Physical SIM,8936347137152072149,+11590831926,2016-03-05,Active
SIMDD19D03BB9,CUST100005701,eSIM,8917278566606540090,+18420340282,2024-05-09,Swapped
SIMA1B458F7F3,CUST100014102,eSIM,8915149392186782521,+18122462784,2020-01-31,Active
SIM378D22BEC5,CUST100048976,Physical SIM,8998643742233526618,+18043465655,2024-08-16,Active
SIMA6A7338103,CUST100033343,eSIM,8914630413584842033,+10098934323,2021-06-10,Active
SIMAC2260F616,CUST100047891,eSIM,8958571912005742138,+15599457079,2016-11-04,Deactivated
SIM0DA14BE2D7,CUST100065688,eSIM,8908909892728484728,+16394431287,2019-09-02,Active
SIM08DC3B7920,CUST100072922,eSIM,8969753080953116956,+17002998133,2022-03-11,Active
SIM34D0B13826,CUST100055519,Physical SIM,8937609644041279641,+12587878877,2019-01-10,Swapped
SIME92484B463,CUST100057365,Physical SIM,8999339239258964482,+12398769153,2021-11-24,Active
SIM756DB090C4,CUST100095199,Physical SIM,8971231438568860382,+18788322001,2019-06-27,Active
SIM81E496D417,CUST100067701,eSIM,8925890798831211256,+14467351685,2020-05-22,Active
SIMED680658E6,CUST100029388,eSIM,8943796238084531232,+17111784721,2026-01-17,Active
SIMC166718E39,CUST100021649,Physical SIM,8938516343909353560,+14377587025,2017-11-02,Active
SIM965E5C231D,CUST100065756,eSIM,8934706811215395510,+17737328339,2023-11-05,Active
SIMF9B60E2F8A,CUST100019059,eSIM,8927029638035276750,+18340902463,2015-04-23,Active
SIM9A8DE53F82,CUST100060135,eSIM,8911274828278562262,+14425547926,2024-12-02,Active
SIMF3AB1F76B4,CUST100088912,Physical SIM,8929692811590295634,+11092749937,2017-10-09,Active
SIM3F0A9D7D7B,CUST100065014,Physical SIM,8991111134084310678,+18527631020,2022-04-11,Suspended
SIME72C5E6B7C,CUST100085580,Physical SIM,8922554328541260518,+14255159734,2019-08-28,Active
SIM175754C127,CUST100063537,Physical SIM,8949750659155892666,+11248472673,2021-12-26,Active
SIMB10A7F8CEE,CUST100076697,eSIM,8934080641114321404,+18264156457,2020-03-12,Active
SIMB835D07CD0,CUST100043281,Physical SIM,8975267092922580414,+14619411317,2018-04-09,Active
SIM946DD8B364,CUST100005223,eSIM,8946389523698318072,+13699674549,2026-06-30,Active
SIMC82EA0266F,CUST100089297,eSIM,8977350440656483100,+11776776463,2015-02-04,Active
SIM2B13AA5576,CUST100042310,Physical SIM,8933227436991349067,+16041861223,2019-08-11,Active
SIME0B7F4F6DB,CUST100000051,Physical SIM,8938475204232747828,+10687346311,2018-09-21,Active
SIM9D9CE48FDA,CUST100056047,Physical SIM,8919869690164877155,+10992119900,2017-09-27,Active
SIMBCFD5138E1,CUST100069276,Physical SIM,8975303077496957896,+17042050712,2017-08-10,Active
SIM224248A99B,CUST100029241,Physical SIM,8975991937531175375,+13292877867,2019-03-06,Deactivated
SIM4782B1ECBE,CUST100098962,Physical SIM,8950607849130698433,+10632674111,2025-01-16,Active
SIM26F6AEF5D0,CUST100009693,eSIM,8961426441395350386,+12146445509,2015-09-29,Active
SIMF8EF103ED8,CUST100017319,Physical SIM,8918889417660294458,+18502284029,2026-02-20,Active
SIM7CCE1B2B9E,CUST100046001,Physical SIM,8992013668919704512,+11825052779,2016-03-16,Active
SIMC9BC9061F9,CUST100010284,Physical SIM,8927194854680061499,+18478624302,2023-09-06,Suspended
SIMD5FA03FD06,CUST100040950,Physical SIM,8949685802666175208,+14669822264,2020-05-10,Active
SIMCD96BAC04D,CUST100041737,Physical SIM,8937222688640617258,+12585376586,2016-11-10,Suspended
SIM97AACD70D1,CUST100052256,Physical SIM,8912888893929589403,+16435366903,2026-01-22,Active
SIM998A2ACEE6,CUST100023294,eSIM,8978418225914811714,+17094812228,2024-08-17,Active
SIM0FB63561EB,CUST100072357,eSIM,8930604346244345935,+14136493589,2015-08-27,Active
SIM46D68BFC50,CUST100071814,eSIM,8949408035525872299,+15037303658,2021-10-08,Swapped
SIM71D924B10B,CUST100054116,eSIM,8985093240606698342,+14069653088,2020-01-18,Deactivated
SIM3CFCED8500,CUST100031864,Physical SIM,8999613023191958118,+17403892287,2016-08-20,Suspended
SIM31A4E33208,CUST100004410,eSIM,8973685534109734303,+16184936547,2018-03-13,Deactivated
SIMBFD4EA5EBB,CUST100060569,Physical SIM,8971098908603604944,+15673054624,2019-06-28,Deactivated
SIM47BB74AD64,CUST100053121,Physical SIM,8993453207211250149,+12154461405,2017-09-15,Active
SIM05F5A382EC,CUST100025346,Physical SIM,8928965656326454617,+10807863341,2016-04-03,Active
SIMBF8221C2BD,CUST100022535,Physical SIM,8992323662113965121,+18959729142,2015-04-09,Active
SIM98AAB20F54,CUST100041665,Physical SIM,8900066202685872026,+10990721746,2026-02-21,Active
SIM5A5C77AFB6,CUST100004308,eSIM,8995455308886438839,+18449232090,2022-01-01,Active
SIM1BB82C8913,CUST100099220,Physical SIM,8973865318479464590,+14716057870,2021-04-28,Active
SIMD045319A59,CUST100053073,eSIM,8907312977428437976,+17300472417,2018-07-30,Active
SIMCCE69C5970,CUST100000391,eSIM,8991300299945787355,+15990482264,2020-08-03,Active
SIMA8262C7A75,CUST100069942,Physical SIM,8974263587265286255,+16002602670,2018-01-02,Active
SIMCEF5C7E1FC,CUST100074817,eSIM,8944676304703243933,+10206743342,2024-01-13,Active
SIM7F2D8B1BF6,CUST100016632,Physical SIM,8903432697917389368,+15169572371,2022-07-02,Active
SIM8F3D023395,CUST100003104,Physical SIM,8925872161657595428,+15387360531,2019-04-25,Active
SIM665CB41EF7,CUST100075998,Physical SIM,8920499497850509268,+11312256972,2023-04-24,Active
SIMDCC7EB7BAF,CUST100040394,eSIM,8990299656998789472,+17944351991,2016-08-29,Active
SIM2709AE0ABC,CUST100055492,Physical SIM,8953178146997248687,+11630992062,2025-02-05,Active
SIMB41D871E02,CUST100022613,Physical SIM,8967642161758613885,+19419545058,2023-05-05,Active
SIM33B3512C1A,CUST100079721,Physical SIM,8940249454720033116,+17375221696,2020-10-14,Active
SIM754C462D09,CUST100009237,Physical SIM,8993794674488628701,+17024938939,2024-12-15,Active
SIM94C4436643,CUST100047624,Physical SIM,8944850300315121346,+13716003448,2015-07-12,Active
SIMF784D5DF45,CUST100057227,eSIM,8906234256165651545,+13080782695,2017-12-29,Active
SIMF8EA7AF587,CUST100076171,eSIM,8900129888074264814,+18681690689,2026-03-11,Active
SIMEED6C85F61,CUST100017406,Physical SIM,8902150285110684180,+16647320382,2017-11-03,Active
SIM5228840763,CUST100083416,Physical SIM,8953669229856697810,+15108498563,2024-01-21,Active
SIMA3D5A01CEB,CUST100031737,Physical SIM,8970879301574019962,+18684796388,2021-11-18,Deactivated
SIM3EBC3021A9,CUST100066689,Physical SIM,8918316272748906089,+19619791302,2025-07-12,Active
SIM0BCDDD5899,CUST100095595,Physical SIM,8960072533733683610,+13673974006,2019-05-19,Active
SIM7A9D6C6049,CUST100021358,Physical SIM,8920217970589546177,+14304922845,2015-06-06,Active
SIM865DFA2891,CUST100097942,Physical SIM,8953290564435913031,+11447007619,2026-02-16,Active
SIMFCAD2E8D33,CUST100033155,eSIM,8936997804676374044,+10466302398,2024-10-27,Active
SIM67A2AF22AA,CUST100069556,Physical SIM,8987886734800390164,+18188573281,2015-02-13,Active
SIMBAC9192F0B,CUST100093424,eSIM,8946849797264031723,+14409179463,2021-04-22,Active
SIM9E4937860D,CUST100093691,Physical SIM,8984908374654528885,+16637081671,2015-09-30,Active
SIM0F7B672AD4,CUST100077391,eSIM,8995273296858922191,+19740788473,2016-08-20,Active
SIMA23C2A2494,CUST100060699,Physical SIM,8957924588863292353,+11684685349,2019-08-01,Active
SIM0596025448,CUST100040021,Physical SIM,8969853609944980756,+13634201007,2024-05-29,Active
SIM278E2F9EAD,CUST100001924,Physical SIM,8923260132863295426,+15492415268,2019-07-30,Active
SIMBFEB9FACF9,CUST100044463,Physical SIM,8982085608332103646,+14398655614,2015-06-29,Suspended
SIM835A538870,CUST100064478,Physical SIM,8971860815217818021,+16674234853,2021-01-28,Active
SIMA760AD571A,CUST100024216,eSIM,8936124407626847606,+11108767367,2015-08-06,Active
SIM873BA79AD4,CUST100084960,eSIM,8901896308102726764,+17390672506,2018-08-23,Active
SIMA7D6A1BC86,CUST100001930,Physical SIM,8949611477162687148,+12980459177,2025-10-17,Active
SIM5BFBBEEA88,CUST100095992,Physical SIM,8909837071342215897,+16883729877,2022-02-27,Active
SIM2F034ACB6F,CUST100043986,Physical SIM,8964361433805686636,+18634521274,2015-03-02,Active
SIMEC5893C2A7,CUST100016210,Physical SIM,8948604989854757302,+18706915483,2020-08-11,Active
SIM13CABEF36F,CUST100088011,Physical SIM,8984633247700630830,+11939699278,2020-10-08,Swapped
SIM595AE520D8,CUST100035064,Physical SIM,8904366235862962284,+18185653816,2024-05-26,Swapped
SIM14BEB34E65,CUST100033164,Physical SIM,8948425789666717903,+10655385837,2020-09-30,Active
SIM1A49684924,CUST100042217,Physical SIM,8926989326883027041,+14451998528,2023-08-22,Active
SIME07004BDAC,CUST100094395,Physical SIM,8979045825520646799,+16951696062,2016-05-23,Active
SIM31E0EFA3E4,CUST100090582,eSIM,8938718290031602340,+14165154045,2024-05-09,Active
SIMA479C62EA0,CUST100059007,eSIM,8999458053114592413,+10693948955,2018-06-17,Active
SIM40CB540ABD,CUST100046467,Physical SIM,8969004149040246275,+16652483241,2022-03-14,Active
SIM3EB59A823F,CUST100080454,eSIM,8963939051394010515,+12405286443,2019-07-23,Active
SIM3AE44743F1,CUST100077925,eSIM,8928681353579616189,+14501067719,2019-06-09,Active
SIM46AF773161,CUST100079087,Physical SIM,8940141710784283583,+11671597411,2021-05-20,Active
SIMAA50EF472E,CUST100031935,Physical SIM,8938085744939618378,+10841698530,2016-11-29,Active
SIM13E3C5EF2E,CUST100065387,Physical SIM,8914706992553332854,+15082044154,2017-09-30,Active
SIM8AA5051F27,CUST100079611,Physical SIM,8954984233477925214,+13910276305,2015-06-15,Active
SIMBEDDD99AD4,CUST100045453,eSIM,8956417640960850634,+16452471938,2015-03-04,Active
SIMA3D19BB9A3,CUST100030671,eSIM,8985311645599302689,+17583414415,2020-02-25,Suspended
SIMDCE47F8A81,CUST100016543,Physical SIM,8906635508260586062,+17957416832,2023-08-05,Active
SIM9900CF25E4,CUST100036987,eSIM,8987877959593304884,+13055993673,2020-03-16,Active
SIM7FE241B231,CUST100068446,eSIM,8970812868191555313,+13337644369,2017-10-10,Suspended
SIM76E3190DDA,CUST100054086,Physical SIM,8974478251168105142,+12493246554,2020-01-13,Active
SIM2F40E5C03D,CUST100050798,eSIM,8937752016397785640,+16631438563,2023-04-18,Active
SIM79A1B9669F,CUST100093253,Physical SIM,8947954291219945555,+10517750597,2018-03-23,Active
SIMAAAA15B82E,CUST100056153,Physical SIM,8963648022438405707,+17292808106,2017-05-16,Active
SIMFDAF8D8FBA,CUST100098990,Physical SIM,8920502715629430543,+19284258273,2018-12-27,Active
SIM393ABECF81,CUST100052911,eSIM,8968252552528205379,+17133100118,2024-07-06,Active
SIMC209DD7487,CUST100077330,Physical SIM,8993376510619113653,+17190437990,2022-04-07,Deactivated
SIMDC16C9F5D5,CUST100022559,eSIM,8991872975276636761,+15908141165,2026-06-05,Active
SIMBA2FA66A59,CUST100065721,eSIM,8906123905030074010,+14679390850,2021-11-26,Active
SIM13705AB5D1,CUST100008870,Physical SIM,8940906149997256221,+18192714277,2023-07-01,Active
SIM091FD90FFD,CUST100023487,Physical SIM,8940806602640319529,+18806771307,2022-08-21,Active
SIMA26E6907C4,CUST100097271,Physical SIM,8958188540337467009,+11223332094,2022-11-04,Active
SIM555C70766E,CUST100066162,Physical SIM,8941202003814596358,+14524141541,2019-07-05,Active
SIM2A00F089E2,CUST100038294,Physical SIM,8920819560877722126,+16211987217,2019-11-29,Swapped
SIMCF5D08E4C1,CUST100053484,Physical SIM,8997266073085534797,+17665719251,2024-09-22,Active
SIMCC11279EB1,CUST100039904,eSIM,8969209653852956450,+17022154253,2023-05-13,Suspended
SIM63CB671734,CUST100060702,Physical SIM,8978698392492265830,+12067349161,2022-12-09,Active
SIMDDC8364317,CUST100033862,Physical SIM,8924354649016849033,+12207071808,2022-05-28,Active
SIM0B096DAED9,CUST100084559,Physical SIM,8960860045221567330,+19359677927,2026-03-20,Deactivated
SIMDE3ABB29A2,CUST100047731,Physical SIM,8991884234789520969,+10476278469,2017-08-03,Active
SIM9B5D015032,CUST100044684,Physical SIM,8997325608410716067,+18266246190,2023-09-29,Active
SIM5291C60AF7,CUST100042718,Physical SIM,8971115002745879975,+14377775886,2022-12-03,Active
SIMF19755522D,CUST100017349,Physical SIM,8951198941402342056,+18905723841,2025-08-17,Active
SIM304F95415D,CUST100038270,Physical SIM,8908731803871247312,+14112739437,2016-11-19,Deactivated
SIM845D58B190,CUST100011159,eSIM,8969843678878721307,+11238126305,2023-11-08,Active
SIMECB44B883E,CUST100016226,Physical SIM,8969378889502485986,+18302160297,2020-05-12,Active
SIM4516F545EC,CUST100035952,Physical SIM,8942572014809408448,+18907552014,2018-05-16,Active
SIM619512EC69,CUST100074036,Physical SIM,8939497751606257056,+10547161625,2022-06-18,Active
SIM4EA68DB630,CUST100033219,Physical SIM,8974880396066436631,+17069765264,2015-11-21,Active
SIMF037A08921,CUST100013309,Physical SIM,8906989383516811943,+16519861269,2018-01-14,Active
SIMDC8A9C91DC,CUST100029301,eSIM,8981154525361849857,+12128209283,2018-08-04,Active
SIM155210F3C4,CUST100040376,Physical SIM,8912200137243597152,+16395762806,2023-01-23,Active
SIMD1819D5B4D,CUST100085236,eSIM,8965832307652231177,+13771789277,2022-09-26,Active
SIM96C01DF3BB,CUST100025136,Physical SIM,8962407818545240808,+19563578175,2018-08-23,Suspended
SIMECF728E7BA,CUST100040904,eSIM,8998529192902474447,+16125451198,2017-05-15,Active
SIMF59159E7CE,CUST100096267,eSIM,8955809771389238804,+11634627405,2020-09-26,Suspended
SIM901CBDB9A3,CUST100056593,Physical SIM,8908331132801899206,+12339291286,2021-11-11,Active
SIM25873513F3,CUST100071219,eSIM,8944966599416623104,+18810030416,2021-10-25,Active
SIMD6208601CB,CUST100052577,Physical SIM,8986802850947103143,+16395039801,2015-10-29,Active
SIM6ED6B6AC48,CUST100088061,Physical SIM,8925191967275128838,+16458304457,2019-02-04,Deactivated
SIMBAEC786228,CUST100038878,Physical SIM,8931493840332390790,+11531526310,2025-07-06,Active
SIM6A74DACDE3,CUST100020757,eSIM,8989456967623597690,+16343981923,2025-08-14,Active
SIM401C81A421,CUST100021438,Physical SIM,8930150228695738242,+12329880439,2016-05-04,Active
SIM76A630A6D9,CUST100071714,eSIM,8946745621407381849,+18261332803,2015-01-24,Active
SIM98DE7C8CC2,CUST100048769,Physical SIM,8950471990164333490,+11659613751,2016-01-18,Active
SIMCFBDEF0A3A,CUST100046834,Physical SIM,8917313291878354316,+18398031071,2024-03-21,Swapped
SIM0EF64ECB21,CUST100005530,Physical SIM,8961195544605588185,+16384715606,2016-04-07,Active
SIM837569555A,CUST100005992,Physical SIM,8941647911833155936,+15011438482,2023-08-31,Active
SIMF42FFD5D22,CUST100061192,eSIM,8929565795100876867,+12386484286,2024-12-20,Active
SIM9D0E671942,CUST100082907,Physical SIM,8963169486463585768,+18000727391,2019-04-04,Deactivated
SIM5EF76D23B0,CUST100060416,Physical SIM,8990679687821597516,+17161624723,2019-10-20,Active
SIM4819A868A6,CUST100029284,Physical SIM,8998673966069853234,+12325383176,2020-08-15,Active
SIM07140A34CB,CUST100013067,Physical SIM,8913779594757256740,+13007843581,2018-07-03,Active
SIM0C70FA17ED,CUST100078324,Physical SIM,8916295181133408879,+10707224536,2015-05-30,Active
SIM506CD2B0D5,CUST100082632,Physical SIM,8908704070342563324,+16645662974,2026-02-04,Active
SIMAB2F6D02F7,CUST100036284,eSIM,8959292841636800978,+14629964069,2025-08-23,Active
SIM194C39DB13,CUST100008064,Physical SIM,8939078907254690747,+12254757216,2018-08-05,Deactivated
SIMF61B7C199C,CUST100030116,Physical SIM,8931086863145973971,+17783130100,2016-04-06,Active
SIM0A1AAB3267,CUST100068849,eSIM,8928927669671379293,+19478597300,2026-04-02,Active
SIM5600E39F6A,CUST100094698,eSIM,8910428928738009800,+10055462522,2022-10-02,Active
SIMF166F459DE,CUST100012970,Physical SIM,8926402446371756531,+18608972984,2022-07-18,Active
SIM4E41BDE340,CUST100013949,Physical SIM,8965160494149478013,+18749713522,2020-12-19,Active
SIM2619D10584,CUST100093235,Physical SIM,8965506664724443424,+12782954577,2017-07-08,Active
SIM36F85D6797,CUST100093522,Physical SIM,8933465683204183638,+15237470805,2017-04-16,Active
SIM19D60F663F,CUST100039914,Physical SIM,8979619007044805696,+13208411401,2017-03-04,Active
SIM2315BCF2E9,CUST100003619,eSIM,8995892330113435692,+18262510999,2015-12-27,Active
SIM17907364A0,CUST100088904,Physical SIM,8925305776930305336,+16081713498,2015-05-23,Active
SIM94F2E30010,CUST100006116,eSIM,8936012611986328028,+19541209792,2015-12-22,Active
SIM02A30463B4,CUST100068010,eSIM,8976048027849066599,+15692749030,2021-12-24,Deactivated
SIMEFE1DFF204,CUST100057164,Physical SIM,8960359611849580487,+17756456114,2015-10-23,Active
SIM925E0A3B7E,CUST100080700,Physical SIM,8927620267682833327,+15478381744,2015-09-09,Active
SIMCF7B95B663,CUST100023426,eSIM,8935480176714228951,+12190074866,2015-11-12,Active
SIM8DDDAED847,CUST100088823,Physical SIM,8945870564879648212,+18631049604,2019-01-27,Active
SIM73F104CA65,CUST100024616,eSIM,8962754105711152787,+13538752523,2017-08-11,Suspended
SIMCEACFDA016,CUST100034725,eSIM,8959960131979800909,+13134780423,2024-12-19,Active
SIMA49116CB44,CUST100081947,eSIM,8944454970907123528,+19737420557,2020-06-28,Active
SIMAB9B7935EF,CUST100031645,Physical SIM,8950204778405470804,+12593229701,2023-06-17,Active
SIMC78A4CC5CB,CUST100067083,Physical SIM,8941850492627947578,+19623300853,2016-07-10,Active
SIM431796EDA2,CUST100062741,eSIM,8994776146437268762,+16362512882,2021-09-08,Suspended
SIM686F7468E5,CUST100011296,Physical SIM,8985656909778474692,+10651813422,2024-03-12,Active
SIM1868C62611,CUST100094376,Physical SIM,8931891996319654994,+15950701062,2018-05-27,Active
SIMA4EB72C4CC,CUST100021921,eSIM,8959173164658419261,+12080234492,2026-03-30,Active
SIM74DF4DFFCA,CUST100040789,Physical SIM,8904702444011846545,+11459382944,2019-10-26,Active
SIM6672B5FEF6,CUST100022253,Physical SIM,8942136045329218646,+12491493346,2021-08-15,Active
SIM4B2C87E69E,CUST100025098,Physical SIM,8933884107555198072,+12963462241,2021-09-09,Active
SIM21EDE906B7,CUST100077892,eSIM,8937943753192300919,+19557234197,2019-05-19,Active
SIM8D550DAC7E,CUST100040898,Physical SIM,8906989856107413101,+10178202252,2019-12-18,Active
SIM7E73BDECDA,CUST100093394,Physical SIM,8963556198156444522,+14084150253,2020-08-23,Active
SIM7581C3A3C5,CUST100003088,Physical SIM,8971994184015529124,+13138595594,2020-08-18,Deactivated
SIM636CFB6B19,CUST100055872,eSIM,8928105705370239269,+11708166245,2018-03-17,Active
SIMF62921044C,CUST100046780,Physical SIM,8972957330729729683,+11026212460,2023-11-18,Active
SIM59C22D8565,CUST100059886,eSIM,8992780413540819343,+12036098302,2016-05-20,Active
SIM0E9CA6412A,CUST100087734,Physical SIM,8919280319185219450,+17206509334,2022-06-14,Active
SIM6F5249B454,CUST100080798,Physical SIM,8936894883826736936,+15080620794,2022-05-30,Active
SIMB86BBB79BE,CUST100036192,eSIM,8900736795639809810,+15319322916,2018-09-03,Deactivated
SIM6CE72FC08C,CUST100029179,eSIM,8943376343051211293,+10394134928,2020-10-06,Suspended
SIM72095A6934,CUST100044593,Physical SIM,8966625600326942581,+12908488534,2025-09-22,Active
SIM39D284CEDA,CUST100013149,eSIM,8955162145909983998,+16627698778,2017-09-29,Active
SIMEF5C7FFDAB,CUST100063447,Physical SIM,8946229839961027731,+14123493108,2022-12-03,Active
SIMA033813E39,CUST100007321,eSIM,8945762370758933334,+12407345670,2017-05-06,Active
SIMF035274A89,CUST100092688,eSIM,8916940454928871051,+14011011439,2018-10-11,Active
SIM003007742F,CUST100081390,Physical SIM,8931190080462305223,+16924927578,2018-02-14,Active
SIM8FBF4E7491,CUST100021913,Physical SIM,8941042659185630926,+19482870531,2016-07-15,Deactivated
SIM01B22F8192,CUST100027828,Physical SIM,8972722152899941567,+18841217217,2017-03-12,Active
SIM0AAB3DC1E7,CUST100095871,Physical SIM,8930658977434308083,+15009756707,2023-10-14,Deactivated
SIMFB627C6D77,CUST100032842,Physical SIM,8974271682933482349,+18394302659,2023-10-20,Swapped
SIM8943404547,CUST100014202,eSIM,8943734333936573373,+17561504515,2023-10-05,Active
SIM0DBEF3CE26,CUST100066366,eSIM,8983030902292468083,+10613087570,2018-08-07,Deactivated
SIMB3D54F5D12,CUST100023921,Physical SIM,8986382277749040481,+11195581126,2022-07-23,Active
SIM9A500BC86D,CUST100094294,Physical SIM,8995658738559684568,+15008052787,2024-06-05,Active
SIMF3BCD69488,CUST100027838,Physical SIM,8967458248038835684,+13604286424,2019-08-23,Active
SIMA8A5BF040E,CUST100013990,eSIM,8992339248429303145,+19620740376,2023-05-19,Active
SIMA5D454F00B,CUST100062548,Physical SIM,8919148077658668033,+14791409713,2023-08-31,Active
SIM2F0BCD04B0,CUST100014823,Physical SIM,8968824934496687458,+13149995819,2019-10-08,Active
SIM2E1C739784,CUST100003363,Physical SIM,8910909112476759046,+19279213445,2023-03-09,Active
SIMF37411C3D2,CUST100025179,Physical SIM,8941725956899591540,+12465123043,2021-01-18,Active
SIM028A712A02,CUST100035948,Physical SIM,8963515874779796103,+19731045122,2020-12-08,Active
SIMF06644DE6F,CUST100068377,Physical SIM,8922711418952629879,+15978075983,2023-09-24,Active
SIMA33E834A72,CUST100040553,Physical SIM,8914940023868232733,+15753524761,2026-03-15,Active
SIMAC90EBD484,CUST100058742,eSIM,8980234353004562126,+17260939210,2016-11-30,Active
SIM34E21FBFE0,CUST100068820,Physical SIM,8905543707147101290,+14931604942,2020-05-13,Active
SIM949A572C79,CUST100015025,Physical SIM,8983368284206875269,+11169403821,2023-05-27,Active
SIMFA53E76709,CUST100010904,Physical SIM,8960770571898577233,+17513754955,2023-08-05,Active
SIM38487F2E63,CUST100084056,eSIM,8934734934275876664,+11056325926,2017-06-12,Active
SIM55852516C2,CUST100058731,eSIM,8974801216201577085,+16131377454,2025-11-19,Suspended
SIM3578AF2C6A,CUST100081401,Physical SIM,8958781564533246690,+14668355751,2018-10-01,Active
SIMDCA23BE471,CUST100042981,Physical SIM,8996069853883327376,+13981540202,2019-10-08,Swapped
SIM56D68597B4,CUST100021359,eSIM,8943925981882159247,+16571654600,2024-03-29,Active
SIMD76FAD6261,CUST100023687,eSIM,8916639429152080940,+12064113513,2025-12-13,Active
SIMDD12032A4D,CUST100063052,Physical SIM,8936294824936749342,+17193535026,2024-06-12,Active
SIMF8CA1E2A72,CUST100007420,eSIM,8987317203195963614,+18426517427,2017-02-22,Active
SIM4C5503CDFD,CUST100086574,eSIM,8950928214146131255,+11854940944,2015-04-19,Active
SIM8A1A7CB56D,CUST100095724,Physical SIM,8978407596171638109,+11019762529,2019-12-18,Deactivated
SIMB310DDC312,CUST100093070,Physical SIM,8903843666068482138,+19239570621,2026-03-04,Active
SIM9BF6B2532E,CUST100021905,Physical SIM,8991842239675721444,+10666489835,2022-04-16,Active
SIM049088515D,CUST100076294,eSIM,8992905905699664744,+16210878235,2025-01-07,Swapped
SIM7826DD9726,CUST100035047,Physical SIM,8908712684742872792,+12569405072,2021-07-16,Active
SIM85FB2B5820,CUST100094814,eSIM,8952599648674646378,+19978203800,2015-01-10,Active
SIM019247CF67,CUST100032805,Physical SIM,8988349896748730824,+19059790550,2019-11-30,Active
SIM2905BE4779,CUST100035720,eSIM,8987451758998342498,+14690078859,2026-05-31,Active
SIM9750462C05,CUST100088228,eSIM,8955401866439550233,+11568636043,2024-09-16,Active
SIMA880100159,CUST100060904,Physical SIM,8946731636733892887,+11606425045,2018-02-27,Active
SIM68659E22B0,CUST100097509,Physical SIM,8949810174105727544,+10361660196,2023-08-29,Active
SIM3BEF3CFA3B,CUST100087468,Physical SIM,8907343720594675738,+18350337540,2018-07-27,Active
SIM5A15F02385,CUST100043847,Physical SIM,8970080263416580832,+17774852988,2026-03-18,Active
SIMC4A3DB9BFB,CUST100003094,eSIM,8909818574708127487,+18312775893,2018-01-24,Deactivated
