customer_id,first_name,last_name,email,phone,address_line,city,state,zip,preferred_store_id,preferred_channel,marketing_opt_in,created_at
CUS0334,Jack,Harris,jack.harris334@gmail.com,(325) 216-6737,117 Pine Rd,San Antonio,TX,78205,STR0725,phone,true,2026-02-23 06:22:47
CUS0335,Nora,Hernandez,nora.hernandez335@outlook.com,(895) 851-6546,9638 Elm St,Austin,TX,78701,STR0174,delivery_partner,true,2026-01-11 01:25:56
CUS0336,Isabella,Lewis,isabella.lewis336@icloud.com,(693) 479-3991,3389 Park Ave,Nashville,TN,37203,STR0216,web,true,2025-10-14 18:41:48
CUS0337,Ethan,Anderson,ethan.anderson337@yahoo.com,(948) 336-8216,8530 Maple Dr,Charlotte,NC,28202,STR0623,mobile_app,true,2025-12-10 22:59:03
CUS0338,Aiden,Lopez,aiden.lopez338@gmail.com,(242) 212-3260,6225 Main St,Dallas,TX,75201,STR0502,mobile_app,true,2025-06-19 19:48:59
CUS0339,Emma,Taylor,emma.taylor339@example.com,(594) 782-7269,5634 Maple Dr,San Antonio,TX,78205,STR0896,mobile_app,false,2025-01-25 20:09:50
CUS0340,Ella,Walker,ella.walker340@gmail.com,(564) 385-1070,9190 Park Ave,San Antonio,TX,78205,STR0573,phone,false,2024-06-22 09:14:40
CUS0341,Logan,Anderson,logan.anderson341@outlook.com,(252) 687-4433,3826 Lakeview Blvd,Austin,TX,78701,STR0461,phone,false,2026-06-02 05:25:10
CUS0342,Isabella,Flores,isabella.flores342@outlook.com,(287) 959-6101,8483 Elm St,Portland,OR,97201,STR0053,phone,true,2024-10-26 18:59:18
CUS0343,Logan,White,logan.white343@example.com,(352) 621-9914,313 Main St,Atlanta,GA,30303,STR0623,in_store,true,2024-02-11 23:11:22
CUS0344,Mason,Johnson,mason.johnson344@gmail.com,(360) 971-2986,8569 Park Ave,Chicago,IL,60601,STR0866,web,false,2026-01-12 05:48:42
CUS0345,James,Hill,james.hill345@example.com,(623) 990-1619,2162 Maple Dr,Miami,FL,33101,STR0215,in_store,true,2025-05-17 15:19:28
CUS0346,Owen,Flores,owen.flores346@outlook.com,(317) 671-6910,7308 2nd St,Chicago,IL,60601,STR0636,in_store,false,2025-12-23 00:00:14
CUS0347,Amelia,Smith,amelia.smith347@example.com,(751) 258-8109,59 Park Ave,Charlotte,NC,28202,STR0290,in_store,true,2026-05-05 23:14:59
CUS0348,Ava,Hernandez,ava.hernandez348@gmail.com,(426) 224-1771,7279 River Rd,Nashville,TN,37203,STR0641,delivery_partner,true,2025-03-10 19:04:15
CUS0349,Samuel,Thompson,samuel.thompson349@outlook.com,(548) 899-9867,5549 Main St,Chicago,IL,60601,STR0602,web,true,2026-01-23 02:58:58
CUS0350,Sophia,Martin,sophia.martin350@outlook.com,(833) 648-3883,4074 Market St,Phoenix,AZ,85004,STR0423,delivery_partner,false,2024-03-08 06:39:56
CUS0351,Daniel,Rodriguez,daniel.rodriguez351@example.com,(639) 547-2710,8860 Oak Ave,Portland,OR,97201,STR0295,phone,false,2024-10-03 19:37:38
CUS0352,Harper,Scott,harper.scott352@gmail.com,(898) 905-5247,6585 Pine Rd,Denver,CO,80202,STR0109,mobile_app,true,2025-05-18 13:49:55
CUS0353,Evelyn,Gonzalez,evelyn.gonzalez353@example.com,(406) 787-5694,1756 Market St,Columbus,OH,43215,STR0803,mobile_app,true,2025-04-04 23:43:56
CUS0354,Olivia,Lewis,olivia.lewis354@icloud.com,(777) 723-6896,8741 Elm St,Chicago,IL,60601,STR0458,web,true,2026-05-19 20:46:35
CUS0355,Nova,Garcia,nova.garcia355@icloud.com,(668) 856-3477,7035 Cedar Ln,Austin,TX,78701,STR0973,in_store,true,2025-09-06 09:32:28
CUS0356,Owen,Thomas,owen.thomas356@icloud.com,(750) 825-6194,3559 Lakeview Blvd,Miami,FL,33101,STR0485,in_store,false,2026-06-18 21:03:35
CUS0357,Mia,Moore,mia.moore357@gmail.com,(641) 958-5357,5848 Sunset Blvd,Atlanta,GA,30303,STR0687,delivery_partner,true,2024-11-26 20:18:32
CUS0358,Lucas,Taylor,lucas.taylor358@example.com,(214) 476-8215,54 Cedar Ln,San Antonio,TX,78205,STR0041,mobile_app,true,2025-11-12 13:56:53
CUS0359,Amelia,Harris,amelia.harris359@example.com,(657) 582-7453,9511 Pine Rd,Phoenix,AZ,85004,STR0443,delivery_partner,false,2024-04-16 09:22:18
CUS0360,Noah,Anderson,noah.anderson360@icloud.com,(413) 550-9131,1940 Pine Rd,Miami,FL,33101,STR0373,mobile_app,true,2024-09-04 09:16:15
CUS0361,Mason,Jones,mason.jones361@gmail.com,(227) 765-6593,7511 Sunset Blvd,Houston,TX,77002,STR0519,delivery_partner,false,2025-01-22 09:39:35
CUS0362,Aiden,Davis,aiden.davis362@yahoo.com,(922) 512-3975,5587 2nd St,Phoenix,AZ,85004,STR0398,mobile_app,false,2024-12-30 00:56:34
CUS0363,Aiden,Wright,aiden.wright363@outlook.com,(702) 750-4487,6682 Sunset Blvd,Nashville,TN,37203,STR0621,in_store,true,2024-01-02 15:19:21
CUS0364,Ethan,Johnson,ethan.johnson364@gmail.com,(451) 852-7646,5553 Sunset Blvd,San Antonio,TX,78205,STR0194,phone,true,2025-02-21 16:39:37
CUS0365,Emily,Ramirez,emily.ramirez365@outlook.com,(831) 895-8271,7238 5th Ave,Tampa,FL,33602,STR0989,in_store,true,2026-04-13 03:27:44
CUS0366,Olivia,Ramirez,olivia.ramirez366@icloud.com,(478) 586-2627,4564 2nd St,Austin,TX,78701,STR0246,phone,true,2024-02-09 00:06:54
CUS0367,Olivia,Brown,olivia.brown367@example.com,(281) 947-8998,5070 Cedar Ln,Nashville,TN,37203,STR0202,mobile_app,true,2025-03-07 20:20:09
CUS0368,Oliver,Harris,oliver.harris368@icloud.com,(647) 390-2299,5871 Lakeview Blvd,San Antonio,TX,78205,STR0725,mobile_app,true,2026-02-21 20:33:47
CUS0369,Ava,Lee,ava.lee369@example.com,(647) 639-2997,8587 Pine Rd,Denver,CO,80202,STR0298,delivery_partner,true,2025-08-05 08:11:56
CUS0370,Henry,Jones,henry.jones370@icloud.com,(718) 570-4831,1050 Cedar Ln,Denver,CO,80202,STR0112,delivery_partner,true,2024-09-21 22:43:57
CUS0371,Zoey,Lopez,zoey.lopez371@outlook.com,(902) 785-3818,1356 Sunset Blvd,Seattle,WA,98101,STR0165,phone,false,2024-11-18 06:27:48
CUS0372,Harper,Torres,harper.torres372@example.com,(363) 325-6145,9237 2nd St,Charlotte,NC,28202,STR0025,in_store,true,2026-06-28 11:00:01
CUS0373,Elijah,Wilson,elijah.wilson373@gmail.com,(496) 935-5474,8389 Cedar Ln,Charlotte,NC,28202,STR0946,web,true,2024-08-03 15:50:14
CUS0374,Zoey,Jones,zoey.jones374@gmail.com,(951) 675-7223,6409 Main St,Phoenix,AZ,85004,STR0304,web,true,2025-02-17 10:09:46
CUS0375,Aiden,Anderson,aiden.anderson375@gmail.com,(611) 902-6080,6081 Lakeview Blvd,Atlanta,GA,30303,STR0669,mobile_app,true,2024-05-11 15:05:43
CUS0376,Aurora,Lewis,aurora.lewis376@outlook.com,(685) 936-8094,6315 Market St,Nashville,TN,37203,STR0882,web,true,2025-09-12 22:23:07
CUS0377,Daniel,Williams,daniel.williams377@yahoo.com,(208) 712-6603,2298 Park Ave,Chicago,IL,60601,STR0447,web,false,2025-07-02 08:54:45
CUS0378,Emily,Lopez,emily.lopez378@outlook.com,(263) 494-9802,8519 Lakeview Blvd,Dallas,TX,75201,STR0542,phone,true,2026-02-02 02:14:00
CUS0379,Lily,Young,lily.young379@outlook.com,(506) 958-5519,2332 Pine Rd,Houston,TX,77002,STR0006,mobile_app,false,2025-12-28 09:02:16
CUS0380,Penelope,Scott,penelope.scott380@icloud.com,(821) 374-9785,7668 2nd St,Phoenix,AZ,85004,STR0696,phone,true,2024-03-04 09:23:26
CUS0381,Jacob,Moore,jacob.moore381@icloud.com,(690) 343-6001,6807 5th Ave,Austin,TX,78701,STR0984,mobile_app,false,2024-04-06 04:28:19
CUS0382,Olivia,Thomas,olivia.thomas382@outlook.com,(453) 256-4178,1467 River Rd,Houston,TX,77002,STR0714,phone,true,2024-05-16 14:26:32
CUS0383,James,Thomas,james.thomas383@gmail.com,(311) 314-9328,4316 Sunset Blvd,Charlotte,NC,28202,STR0022,mobile_app,true,2024-02-01 02:52:33
CUS0384,Lily,Wright,lily.wright384@example.com,(710) 527-7087,2196 Highland Ave,Phoenix,AZ,85004,STR0297,web,false,2025-06-17 09:07:02
CUS0385,Daniel,Miller,daniel.miller385@outlook.com,(397) 621-8495,4154 Elm St,Phoenix,AZ,85004,STR0466,delivery_partner,false,2024-04-26 13:28:54
CUS0386,Emma,Lewis,emma.lewis386@yahoo.com,(865) 713-8475,1468 Sunset Blvd,Atlanta,GA,30303,STR0248,web,false,2026-04-28 20:04:36
CUS0387,Daniel,Ramirez,daniel.ramirez387@yahoo.com,(872) 408-9890,9433 Elm St,Columbus,OH,43215,STR0728,delivery_partner,true,2025-11-02 11:06:11
CUS0388,Evelyn,Jones,evelyn.jones388@yahoo.com,(534) 898-7341,762 Highland Ave,Portland,OR,97201,STR0126,delivery_partner,true,2026-04-09 16:39:43
CUS0389,Aiden,Davis,aiden.davis389@yahoo.com,(470) 634-6022,7719 Market St,Nashville,TN,37203,STR0721,phone,true,2025-11-02 16:16:42
CUS0390,Daniel,Wright,daniel.wright390@icloud.com,(737) 570-2915,7960 Park Ave,Denver,CO,80202,STR0469,phone,true,2024-08-01 18:12:08
CUS0391,Riley,Hill,riley.hill391@gmail.com,(204) 334-9101,1272 Park Ave,Columbus,OH,43215,STR0778,in_store,true,2024-03-16 20:22:23
CUS0392,Owen,Lee,owen.lee392@gmail.com,(392) 752-8441,2612 Oak Ave,Charlotte,NC,28202,STR0938,phone,false,2024-07-16 22:36:50
CUS0393,Michael,Jones,michael.jones393@outlook.com,(560) 948-7270,2820 5th Ave,Atlanta,GA,30303,STR0313,web,true,2024-03-05 17:57:08
CUS0394,Mason,Martinez,mason.martinez394@icloud.com,(544) 635-7685,3566 Sunset Blvd,Austin,TX,78701,STR0811,phone,true,2024-05-26 02:59:58
CUS0395,Matthew,Thompson,matthew.thompson395@yahoo.com,(494) 393-3154,6289 Pine Rd,Austin,TX,78701,STR0331,phone,true,2026-03-22 02:43:42
CUS0396,Oliver,Moore,oliver.moore396@gmail.com,(858) 706-6142,5144 5th Ave,Austin,TX,78701,STR0610,delivery_partner,true,2024-12-31 10:05:24
CUS0397,Emma,Moore,emma.moore397@gmail.com,(344) 489-9670,4884 Maple Dr,Columbus,OH,43215,STR0772,web,false,2024-09-05 07:15:00
CUS0398,Benjamin,White,benjamin.white398@yahoo.com,(955) 452-4016,8455 Main St,Austin,TX,78701,STR0876,delivery_partner,true,2026-07-21 18:54:06
CUS0399,Riley,Hill,riley.hill399@gmail.com,(343) 471-5420,74 Cedar Ln,Nashville,TN,37203,STR0951,phone,false,2025-12-24 15:58:04
CUS0400,Owen,Smith,owen.smith400@gmail.com,(885) 770-3849,3870 Sunset Blvd,Portland,OR,97201,STR0337,phone,true,2026-01-22 12:53:55
CUS0401,Isabella,Young,isabella.young401@icloud.com,(646) 563-6622,4224 Lakeview Blvd,Portland,OR,97201,STR0408,in_store,true,2024-12-09 01:00:00
CUS0402,Chloe,Thompson,chloe.thompson402@outlook.com,(528) 517-2748,4730 Lakeview Blvd,Portland,OR,97201,STR0961,in_store,false,2024-12-16 05:37:36
CUS0403,Scarlett,Clark,scarlett.clark403@outlook.com,(899) 452-4557,9465 Highland Ave,Seattle,WA,98101,STR0891,phone,true,2024-06-13 14:44:57
CUS0404,Mason,Robinson,mason.robinson404@yahoo.com,(270) 554-1964,1619 Maple Dr,Tampa,FL,33602,STR0906,web,true,2024-03-20 13:34:41
CUS0405,Harper,Thomas,harper.thomas405@icloud.com,(361) 683-9840,5425 River Rd,Atlanta,GA,30303,STR0186,web,true,2024-03-19 20:14:14
CUS0406,Zoey,Gonzalez,zoey.gonzalez406@gmail.com,(334) 817-1711,3631 Lakeview Blvd,San Antonio,TX,78205,STR0942,in_store,true,2026-05-27 23:40:34
CUS0407,Elijah,Martinez,elijah.martinez407@example.com,(448) 780-6941,5171 Lakeview Blvd,Portland,OR,97201,STR0684,in_store,true,2025-06-22 19:34:44
CUS0408,Mason,Garcia,mason.garcia408@icloud.com,(889) 391-3904,560 5th Ave,Nashville,TN,37203,STR0949,mobile_app,true,2024-05-19 11:29:43
CUS0409,Layla,Lee,layla.lee409@gmail.com,(203) 934-5523,4129 Maple Dr,Atlanta,GA,30303,STR0404,web,true,2024-05-18 08:17:27
CUS0410,Daniel,Moore,daniel.moore410@yahoo.com,(364) 966-7855,9647 Oak Ave,Denver,CO,80202,STR0259,phone,false,2025-01-25 05:12:55
CUS0411,Nova,Smith,nova.smith411@icloud.com,(844) 353-3705,7242 Market St,Miami,FL,33101,STR0736,delivery_partner,false,2024-03-28 21:47:23
CUS0412,Mia,Robinson,mia.robinson412@example.com,(656) 758-6236,7913 Oak Ave,Chicago,IL,60601,STR0058,delivery_partner,true,2024-03-14 06:41:44
CUS0413,Amelia,Wright,amelia.wright413@yahoo.com,(240) 214-1714,9643 Main St,Nashville,TN,37203,STR0922,in_store,true,2025-08-01 10:07:25
CUS0414,Ethan,Rodriguez,ethan.rodriguez414@icloud.com,(860) 687-8306,5428 Cedar Ln,Phoenix,AZ,85004,STR0413,web,true,2026-03-10 13:09:57
CUS0415,Elijah,Walker,elijah.walker415@outlook.com,(673) 869-1455,3963 Cedar Ln,Houston,TX,77002,STR0281,mobile_app,true,2026-05-08 23:38:24
CUS0416,Harper,Lopez,harper.lopez416@icloud.com,(562) 864-7768,8666 Cedar Ln,Tampa,FL,33602,STR0961,in_store,false,2025-03-22 05:42:12
CUS0417,Levi,Clark,levi.clark417@outlook.com,(323) 676-6121,8121 Maple Dr,Tampa,FL,33602,STR0322,in_store,true,2024-11-08 02:29:23
CUS0418,Lily,White,lily.white418@icloud.com,(782) 890-7334,5891 Highland Ave,Dallas,TX,75201,STR0837,delivery_partner,true,2026-02-15 14:04:27
CUS0419,Aiden,Clark,aiden.clark419@gmail.com,(242) 855-4746,3596 Lakeview Blvd,Phoenix,AZ,85004,STR0762,web,false,2025-10-02 02:32:51
CUS0420,Riley,Sanchez,riley.sanchez420@example.com,(462) 852-3288,1456 Main St,Tampa,FL,33602,STR0578,phone,false,2025-02-26 22:39:37
CUS0421,Isabella,Lee,isabella.lee421@outlook.com,(561) 691-7033,3253 Lakeview Blvd,Dallas,TX,75201,STR0657,phone,false,2025-02-16 20:59:21
CUS0422,Daniel,Clark,daniel.clark422@gmail.com,(491) 347-8039,5038 Maple Dr,Austin,TX,78701,STR0059,phone,true,2025-02-28 10:46:00
CUS0423,Zoey,Williams,zoey.williams423@yahoo.com,(698) 358-3931,9682 River Rd,Chicago,IL,60601,STR0147,in_store,false,2024-04-30 16:36:16
CUS0424,David,Gonzalez,david.gonzalez424@outlook.com,(887) 394-3503,2732 Park Ave,Phoenix,AZ,85004,STR0654,web,false,2024-08-19 04:23:30
CUS0425,Joseph,Martin,joseph.martin425@yahoo.com,(770) 466-1419,7560 2nd St,Atlanta,GA,30303,STR0443,delivery_partner,true,2025-09-04 13:58:21
CUS0426,Amelia,Hill,amelia.hill426@icloud.com,(751) 417-5817,8182 Market St,Austin,TX,78701,STR0469,delivery_partner,false,2026-04-28 03:46:47
CUS0427,Chloe,Allen,chloe.allen427@outlook.com,(608) 641-7424,6191 Park Ave,Houston,TX,77002,STR0317,delivery_partner,false,2025-04-27 23:52:46
CUS0428,Matthew,Smith,matthew.smith428@outlook.com,(415) 730-7692,8293 Pine Rd,Miami,FL,33101,STR0900,web,true,2026-05-28 03:14:39
CUS0429,Liam,King,liam.king429@example.com,(385) 542-7998,2716 Park Ave,Phoenix,AZ,85004,STR0489,phone,true,2025-06-05 08:15:19
CUS0430,Riley,Martinez,riley.martinez430@outlook.com,(658) 952-3602,8002 Maple Dr,San Antonio,TX,78205,STR0648,web,true,2024-08-10 02:14:02
CUS0431,Grace,Wright,grace.wright431@yahoo.com,(684) 256-5431,7669 Pine Rd,Charlotte,NC,28202,STR0198,phone,false,2026-07-30 07:34:03
CUS0432,Evelyn,Ramirez,evelyn.ramirez432@gmail.com,(247) 561-2640,4896 Park Ave,Seattle,WA,98101,STR0747,mobile_app,false,2025-09-10 05:28:39
CUS0433,Noah,Harris,noah.harris433@icloud.com,(372) 714-9993,6336 2nd St,Charlotte,NC,28202,STR0757,delivery_partner,true,2026-03-08 13:33:16
CUS0434,Zoey,Flores,zoey.flores434@outlook.com,(818) 460-1311,4037 Sunset Blvd,Houston,TX,77002,STR0958,delivery_partner,true,2025-02-26 14:53:51
CUS0435,Sebastian,Ramirez,sebastian.ramirez435@icloud.com,(288) 435-5910,4484 Main St,Atlanta,GA,30303,STR0871,delivery_partner,true,2025-05-18 15:56:44
CUS0436,Harper,Thomas,harper.thomas436@example.com,(453) 757-1453,1997 Market St,Charlotte,NC,28202,STR0594,phone,false,2024-06-07 00:04:32
CUS0437,Grace,Nguyen,grace.nguyen437@yahoo.com,(705) 705-5058,9038 2nd St,Dallas,TX,75201,STR0003,in_store,true,2024-07-29 09:22:01
CUS0438,Mia,Hernandez,mia.hernandez438@gmail.com,(594) 420-2569,8221 2nd St,Columbus,OH,43215,STR0376,phone,false,2024-02-13 12:34:10
CUS0439,Hazel,Martinez,hazel.martinez439@gmail.com,(572) 355-4543,1209 Maple Dr,San Antonio,TX,78205,STR0249,mobile_app,true,2026-06-20 05:44:16
CUS0440,Matthew,Wilson,matthew.wilson440@outlook.com,(986) 204-3907,1313 Pine Rd,Miami,FL,33101,STR0497,in_store,false,2024-04-13 17:49:57
CUS0441,Elijah,Scott,elijah.scott441@icloud.com,(391) 235-2841,3007 Park Ave,Atlanta,GA,30303,STR0357,delivery_partner,false,2025-10-24 19:06:08
CUS0442,James,Miller,james.miller442@icloud.com,(850) 527-7534,9435 Highland Ave,Miami,FL,33101,STR0706,in_store,false,2025-12-10 11:32:03
CUS0443,Ava,Miller,ava.miller443@gmail.com,(674) 585-6615,3492 5th Ave,Miami,FL,33101,STR0776,phone,true,2026-06-23 04:20:54
CUS0444,Henry,King,henry.king444@yahoo.com,(722) 996-8880,1873 Elm St,San Antonio,TX,78205,STR0936,in_store,false,2025-02-03 20:18:55
CUS0445,Layla,Young,layla.young445@example.com,(318) 316-8621,969 Highland Ave,Denver,CO,80202,STR0707,delivery_partner,true,2025-11-07 15:30:56
CUS0446,Isabella,Walker,isabella.walker446@yahoo.com,(233) 460-1872,773 Park Ave,Houston,TX,77002,STR0244,delivery_partner,false,2026-04-08 09:07:21
CUS0447,Aria,Gonzalez,aria.gonzalez447@gmail.com,(383) 409-3748,1865 Market St,Denver,CO,80202,STR0683,in_store,false,2026-06-01 12:54:21
CUS0448,Nora,Wilson,nora.wilson448@gmail.com,(759) 439-3274,5749 Pine Rd,Houston,TX,77002,STR0729,mobile_app,true,2025-02-16 11:02:58
CUS0449,Michael,Martinez,michael.martinez449@yahoo.com,(290) 425-2830,1627 Market St,Miami,FL,33101,STR0479,delivery_partner,false,2024-03-08 00:35:09
CUS0450,Abigail,Hernandez,abigail.hernandez450@yahoo.com,(595) 705-1435,1673 Highland Ave,Chicago,IL,60601,STR0776,in_store,true,2024-11-30 11:42:02
CUS0451,Lily,Davis,lily.davis451@icloud.com,(959) 749-7740,2233 Park Ave,Dallas,TX,75201,STR0008,phone,false,2025-11-03 23:38:53
CUS0452,Alexander,Gonzalez,alexander.gonzalez452@outlook.com,(972) 373-8082,7258 Maple Dr,Chicago,IL,60601,STR0799,in_store,false,2025-09-09 00:22:24
CUS0453,Olivia,Flores,olivia.flores453@gmail.com,(694) 902-6537,3429 Sunset Blvd,Atlanta,GA,30303,STR0878,in_store,false,2025-04-09 14:32:46
CUS0454,Matthew,Smith,matthew.smith454@gmail.com,(822) 734-5604,1226 Main St,Phoenix,AZ,85004,STR0681,web,false,2024-11-02 23:05:46
CUS0455,Emily,Lee,emily.lee455@outlook.com,(713) 527-3683,8984 Cedar Ln,Austin,TX,78701,STR0423,mobile_app,true,2026-03-30 23:00:55
CUS0456,Harper,Young,harper.young456@icloud.com,(662) 824-9063,821 Highland Ave,Chicago,IL,60601,STR0008,delivery_partner,true,2025-01-24 11:26:31
CUS0457,Harper,Johnson,harper.johnson457@icloud.com,(479) 875-5818,670 Elm St,Miami,FL,33101,STR0957,delivery_partner,false,2025-11-29 14:48:04
CUS0458,Emily,Smith,emily.smith458@yahoo.com,(652) 371-8447,9757 Lakeview Blvd,Dallas,TX,75201,STR0249,phone,true,2026-02-12 06:01:52
CUS0459,Riley,Johnson,riley.johnson459@yahoo.com,(333) 211-6914,1778 Oak Ave,Dallas,TX,75201,STR0770,phone,false,2026-04-30 06:59:16
CUS0460,Amelia,Taylor,amelia.taylor460@yahoo.com,(592) 746-1508,1205 Park Ave,Austin,TX,78701,STR0611,in_store,true,2025-10-25 22:20:13
CUS0461,Mason,Martin,mason.martin461@outlook.com,(265) 267-8685,4485 5th Ave,Austin,TX,78701,STR0974,mobile_app,true,2025-09-15 14:55:45
CUS0462,Layla,Garcia,layla.garcia462@icloud.com,(478) 753-6761,7217 Park Ave,Portland,OR,97201,STR0447,delivery_partner,true,2024-03-17 11:44:30
CUS0463,Amelia,Garcia,amelia.garcia463@gmail.com,(658) 955-1413,5054 Sunset Blvd,Houston,TX,77002,STR0305,delivery_partner,true,2025-01-30 20:47:18
CUS0464,James,Wright,james.wright464@gmail.com,(791) 263-3036,1645 2nd St,Miami,FL,33101,STR0972,web,true,2026-03-21 00:19:33
CUS0465,Alexander,Clark,alexander.clark465@icloud.com,(649) 626-2166,9585 5th Ave,Portland,OR,97201,STR0347,phone,false,2025-09-17 00:00:44
CUS0466,Daniel,Johnson,daniel.johnson466@gmail.com,(781) 356-2549,7380 Market St,Dallas,TX,75201,STR0314,web,false,2026-01-22 02:33:46
CUS0467,Zoey,Robinson,zoey.robinson467@yahoo.com,(356) 881-4369,9105 Main St,Nashville,TN,37203,STR0258,web,true,2024-03-03 15:51:17
CUS0468,Henry,Lewis,henry.lewis468@icloud.com,(671) 872-3227,5295 5th Ave,Chicago,IL,60601,STR0195,phone,false,2024-09-09 05:52:00
CUS0469,Ella,Nguyen,ella.nguyen469@example.com,(474) 736-8770,3872 Elm St,Miami,FL,33101,STR0726,delivery_partner,true,2024-10-10 23:18:18
CUS0470,Logan,Hernandez,logan.hernandez470@yahoo.com,(843) 942-6561,7753 Sunset Blvd,Atlanta,GA,30303,STR0643,in_store,false,2024-10-22 18:12:54
CUS0471,Evelyn,Johnson,evelyn.johnson471@example.com,(715) 610-7941,3212 Highland Ave,Columbus,OH,43215,STR0621,delivery_partner,false,2025-01-12 07:42:35
CUS0472,Scarlett,Jackson,scarlett.jackson472@outlook.com,(338) 893-8453,4080 Park Ave,Chicago,IL,60601,STR0571,phone,false,2025-03-20 14:45:57
CUS0473,Nova,Sanchez,nova.sanchez473@yahoo.com,(927) 445-2268,9071 Highland Ave,Nashville,TN,37203,STR0567,mobile_app,true,2025-06-23 01:46:01
CUS0474,Daniel,Hernandez,daniel.hernandez474@icloud.com,(454) 541-4698,3854 5th Ave,Nashville,TN,37203,STR0320,in_store,true,2024-08-29 22:14:21
CUS0475,Hazel,Hernandez,hazel.hernandez475@icloud.com,(634) 399-5027,4436 2nd St,Austin,TX,78701,STR0061,in_store,false,2024-06-11 10:50:28
CUS0476,Isabella,Garcia,isabella.garcia476@yahoo.com,(461) 905-6625,2910 5th Ave,Phoenix,AZ,85004,STR0426,phone,true,2025-09-11 03:50:49
CUS0477,Sebastian,Scott,sebastian.scott477@yahoo.com,(399) 573-8526,536 Cedar Ln,Seattle,WA,98101,STR0283,web,true,2024-10-09 23:29:24
CUS0478,Joseph,Davis,joseph.davis478@yahoo.com,(477) 497-3413,1387 Oak Ave,Tampa,FL,33602,STR0108,mobile_app,false,2025-04-21 10:30:16
CUS0479,Riley,Taylor,riley.taylor479@outlook.com,(689) 856-5732,2741 2nd St,Denver,CO,80202,STR0833,in_store,true,2026-06-01 02:44:45
CUS0480,Aria,Martin,aria.martin480@icloud.com,(443) 717-2796,6024 Oak Ave,Houston,TX,77002,STR0166,delivery_partner,false,2025-04-11 18:18:42
CUS0481,Grace,Moore,grace.moore481@example.com,(377) 457-7347,4733 Pine Rd,Nashville,TN,37203,STR0601,delivery_partner,true,2026-02-02 06:15:03
CUS0482,Chloe,Lopez,chloe.lopez482@yahoo.com,(530) 419-9655,8133 Elm St,Denver,CO,80202,STR0784,delivery_partner,true,2025-11-16 06:57:15
CUS0483,Michael,Thomas,michael.thomas483@gmail.com,(675) 523-2953,4287 Elm St,Charlotte,NC,28202,STR0967,in_store,true,2024-01-04 14:17:51
CUS0484,Harper,Moore,harper.moore484@yahoo.com,(903) 440-1798,5574 Lakeview Blvd,Portland,OR,97201,STR0833,delivery_partner,false,2026-06-02 23:44:35
CUS0485,Emily,Gonzalez,emily.gonzalez485@example.com,(293) 343-5112,6637 Cedar Ln,Dallas,TX,75201,STR0926,phone,true,2024-02-10 06:34:41
CUS0486,Aria,Harris,aria.harris486@yahoo.com,(962) 248-2163,4411 Sunset Blvd,Houston,TX,77002,STR0426,in_store,true,2025-04-24 15:08:58
CUS0487,Levi,Nguyen,levi.nguyen487@gmail.com,(586) 809-7770,3980 Highland Ave,Seattle,WA,98101,STR0457,web,true,2024-06-26 18:52:23
CUS0488,Lucas,Jones,lucas.jones488@example.com,(916) 843-1605,6330 Elm St,Chicago,IL,60601,STR0010,mobile_app,false,2026-02-02 04:57:26
CUS0489,David,Moore,david.moore489@outlook.com,(795) 209-2677,1770 Pine Rd,Portland,OR,97201,STR0327,in_store,false,2024-05-10 02:01:21
CUS0490,Amelia,Garcia,amelia.garcia490@gmail.com,(460) 979-1863,3077 Lakeview Blvd,Seattle,WA,98101,STR0170,delivery_partner,true,2024-03-09 20:09:52
CUS0491,Owen,Wright,owen.wright491@yahoo.com,(854) 336-2848,2838 Main St,Seattle,WA,98101,STR0568,mobile_app,true,2026-03-05 19:46:11
CUS0492,Evelyn,Flores,evelyn.flores492@yahoo.com,(580) 237-8570,6482 2nd St,Chicago,IL,60601,STR0390,delivery_partner,true,2025-04-04 03:41:57
CUS0493,Hazel,Lewis,hazel.lewis493@yahoo.com,(233) 263-2105,4694 Oak Ave,Chicago,IL,60601,STR0285,web,false,2025-02-10 04:47:49
CUS0494,Daniel,Smith,daniel.smith494@yahoo.com,(700) 373-5041,8746 Market St,Miami,FL,33101,STR0070,web,true,2026-01-09 06:50:45
CUS0495,Mia,King,mia.king495@example.com,(925) 814-5477,7496 Elm St,Tampa,FL,33602,STR0676,mobile_app,true,2025-05-15 15:10:13
CUS0496,Ethan,Young,ethan.young496@yahoo.com,(807) 435-1470,5580 Elm St,Tampa,FL,33602,STR0511,mobile_app,true,2026-02-22 00:37:45
CUS0497,Aurora,Hill,aurora.hill497@yahoo.com,(599) 654-8119,269 Lakeview Blvd,Miami,FL,33101,STR0320,in_store,false,2026-04-10 20:54:15
CUS0498,Aiden,Wilson,aiden.wilson498@example.com,(305) 524-1072,4609 5th Ave,Atlanta,GA,30303,STR0868,phone,true,2025-02-27 19:03:06
CUS0499,James,Perez,james.perez499@gmail.com,(336) 743-6825,9046 Sunset Blvd,Nashville,TN,37203,STR0420,delivery_partner,true,2025-11-04 23:40:06
CUS0500,Scarlett,Ramirez,scarlett.ramirez500@example.com,(629) 416-6852,5044 Sunset Blvd,Tampa,FL,33602,STR0480,mobile_app,false,2024-01-24 18:09:41
